# Time-averaged data for fix fS
# TimeStep Number-of-rows
# Row c_pSR[1] c_pSR[2] c_pSR[3] c_pSR[4] c_pSR[5] c_pSR[6] c_pSR[7] c_pSR[8]
0 360
69 6.85 0.0142857 0.0119068 0.00711572 0.0149816 -0.00738358 -0.00542928 0.00564961
70 6.95 0.00952381 0.0210492 0.0141328 0.00904298 0.00275163 -0.00334041 0.0101609
71 7.05 0.0238095 0.0108561 0.0354195 0.00832934 0.00643073 -0.00292539 0.0112386
72 7.15 0.0142857 0.00878243 0.00912062 0.00137993 0.00834958 -0.000123339 0.0110276
73 7.25 0.0190476 0.00222937 0.011509 0.0107286 0.00850961 -0.000943904 0.000862993
74 7.35 0.0190476 0.0155266 0.00764266 0.0114043 0.00878711 -0.00134496 -0.00157097
75 7.45 0.0333333 0.0244447 0.0402486 0.0243643 -0.00224657 -0.00843346 -0.00313658
76 7.55 0.0285714 0.00365137 0.0153981 0.00498014 -0.00403084 -0.0106894 -0.0113934
77 7.65 0.0238095 0.000309667 0.0168222 0.0160569 -0.00646869 -0.00978034 -0.0152984
78 7.75 0.0380952 0.0908393 0.0290878 0.0443404 -0.00914461 -0.013427 -0.0162235
79 7.85 0.0428571 0.0402404 0.027511 0.0445552 -0.0233032 -0.0249512 -0.0200833
80 7.95 0.0380952 0.0510839 0.0460254 0.0559774 -0.0233191 -0.0197435 -0.0215322
81 8.05 0.0619048 0.0630484 0.0278698 0.0437064 -0.0428748 -0.0426568 -0.0257742
82 8.15 0.047619 0.0493703 0.0472571 0.0726754 -0.0267439 -0.010121 -0.0360165
83 8.25 0.047619 0.0378337 0.0174267 0.0539297 -0.0118514 0.0118057 -0.036826
84 8.35 0.0714286 0.0519934 0.0667275 0.0633137 -0.0284207 -0.013706 -0.0468259
85 8.45 0.0952381 0.0574699 0.0674843 0.0599726 0.0563517 -0.030223 -0.0419878
86 8.55 0.0857143 0.095019 0.0512119 0.0961742 -0.0257761 -0.044039 -0.0503007
87 8.65 0.128571 0.0965167 0.199364 0.144757 0.00388806 -0.114296 -0.0703375
88 8.75 0.157143 0.153676 0.131567 0.112731 -0.101465 -0.127105 -0.0649703
89 8.85 0.0857143 0.0722103 0.0942247 0.0736242 -0.142496 -0.163321 -0.0659894
90 8.95 0.12381 0.136421 0.097683 0.119496 -0.123849 -0.138192 -0.0710477
91 9.05 0.204762 0.190707 0.172987 0.16186 -0.218237 -0.213855 -0.102255
92 9.15 0.266667 0.205213 0.186665 0.184011 -0.256415 -0.209291 -0.132404
93 9.25 0.228571 0.13751 0.128478 0.153508 -0.178741 -0.335182 -0.166172
94 9.35 0.295238 0.219629 0.225383 0.237025 -0.0616164 -0.251796 -0.171827
95 9.45 0.304762 0.178116 0.25969 0.209134 -0.298877 -0.195058 -0.214252
96 9.55 0.333333 0.254438 0.295111 0.243686 -0.394541 -0.221519 -0.269107
97 9.65 0.357143 0.353402 0.241954 0.270926 -0.528977 -0.567734 -0.299633
98 9.75 0.361905 0.296148 0.359791 0.261106 -0.491522 -0.693358 -0.322841
99 9.85 0.366667 0.376837 0.303301 0.307237 -0.49652 -0.68555 -0.334721
100 9.95 0.42381 0.561442 0.349704 0.36412 -0.5964 -0.68585 -0.324369
101 10.05 0.528571 0.4644 0.385937 0.535946 -0.356559 -0.504839 -0.316804
102 10.15 0.533333 0.571388 0.443968 0.472681 -0.689884 -0.561367 -0.310335
103 10.25 0.52381 0.457661 0.421455 0.447376 -0.791135 -0.837169 -0.342646
104 10.35 0.485714 0.476171 0.414618 0.38403 -0.721264 -0.421519 -0.396988
105 10.45 0.652381 0.580495 0.596891 0.531415 -0.573344 -0.0312796 -0.499116
106 10.55 0.642857 0.610396 0.562506 0.415308 -0.774994 -0.689036 -0.55475
107 10.65 0.542857 0.538695 0.57522 0.506933 -0.788192 -0.524959 -0.518206
108 10.75 0.704762 0.488934 0.653974 0.700013 -0.946758 -0.886905 -0.546828
109 10.85 0.666667 0.52972 0.627003 0.486023 -1.0145 -0.830133 -0.543818
110 10.95 0.671429 0.518571 0.64159 0.532471 -0.403663 -0.353045 -0.593456
111 11.05 0.590476 0.47356 0.523106 0.482481 -0.697034 -0.579041 -0.587684
112 11.15 0.661905 0.518157 0.597903 0.561842 -0.28918 -0.0851024 -0.661509
113 11.25 0.752381 0.666275 0.585785 0.744044 -0.555911 -0.706187 -0.649686
114 11.35 0.690476 0.625921 0.544991 0.516716 -0.802787 -0.805698 -0.647019
115 11.45 0.742857 0.610876 0.626231 0.779466 -0.561765 -0.537935 -0.647736
116 11.55 0.747619 0.667828 0.552619 0.560629 -0.751277 -0.674342 -0.631361
117 11.65 0.614286 0.511546 0.577847 0.445182 -0.836016 -0.529139 -0.541908
118 11.75 0.719048 0.688428 0.737038 0.594787 -0.583463 -0.886446 -0.546142
119 11.85 0.742857 0.684772 0.709457 0.644686 -0.90409 -0.810064 -0.584764
120 11.95 0.657143 0.463473 0.608949 0.565443 -0.798772 -0.54779 -0.528781
121 12.05 0.828571 0.697292 0.679344 0.782201 -0.0717143 -0.197602 -0.390708
122 12.15 0.62381 0.502797 0.513721 0.511144 0.0814131 0.00539717 -0.29027
123 12.25 0.8 0.716056 0.613322 0.839035 0.118623 -0.385417 -0.396207
124 12.35 0.814286 0.671787 0.685966 0.749412 -0.633867 -0.0203813 -0.447391
125 12.45 0.814286 0.666073 0.659181 0.680478 -1.0658 -0.900578 -0.447576
126 12.55 0.752381 0.564961 0.562066 0.682065 -0.602873 -0.214387 -0.333645
127 12.65 0.714286 0.714048 0.686893 0.604138 -0.241051 -0.92512 -0.333973
128 12.75 0.638095 0.548877 0.472864 0.534583 -0.832503 -0.911054 -0.313039
129 12.85 0.690476 0.647719 0.529336 0.623932 -0.607706 -0.383653 -0.30811
130 12.95 0.752381 0.715336 0.677905 0.599842 -1.04486 -0.85867 -0.400874
131 13.05 0.719048 0.632334 0.526713 0.554343 -0.340694 -0.219362 -0.387013
132 13.15 0.785714 0.747939 0.612443 0.674336 -0.590459 -0.269234 -0.345387
133 13.25 0.761905 0.631043 0.613924 0.577288 -0.605049 -0.21463 -0.348842
134 13.35 0.828571 0.718927 0.889414 0.707323 -0.535627 -0.364587 -0.451572
135 13.45 0.709524 0.613491 0.6015 0.582468 -0.588099 -0.531334 -0.552195
136 13.55 0.8 0.605675 0.727484 0.662467 -0.64803 -0.522419 -0.559909
137 13.65 0.695238 0.538016 0.511534 0.667297 -0.830201 -0.427419 -0.592306
138 13.75 0.780952 0.615492 0.675042 0.594573 -0.98856 -0.641712 -0.702392
139 13.85 0.685714 0.614284 0.460118 0.581811 -0.86614 -0.975232 -0.711849
140 13.95 0.72381 0.540235 0.600665 0.672028 -0.705758 -0.600079 -0.736074
141 14.05 0.8 0.674498 0.710787 0.593352 -1.20505 -0.75322 -0.827423
142 14.15 0.761905 0.617141 0.689826 0.65747 -1.15652 -0.940661 -0.752231
143 14.25 0.761905 0.576399 0.464625 0.609811 -0.375194 -0.947964 -0.626712
144 14.35 0.761905 0.58219 0.694579 0.698706 -0.117357 -0.675708 -0.441414
145 14.45 0.7 0.615469 0.658095 0.693435 -0.0602992 -0.230152 -0.325426
146 14.55 0.628571 0.381159 0.468153 0.545428 -0.137546 -0.632853 -0.366931
147 14.65 0.828571 0.745485 0.7544 0.799288 -0.538958 -0.435548 -0.445352
148 14.75 0.7 0.668117 0.561917 0.537863 -0.813883 -0.489458 -0.440505
149 14.85 0.790476 0.658935 0.775977 0.677091 -0.709048 -0.590622 -0.381759
150 14.95 0.857143 0.597321 0.746455 0.482659 -0.727226 -0.728247 -0.384367
151 15.05 0.804762 0.592244 0.788765 0.600412 -0.639627 -0.868917 -0.585456
152 15.15 0.738095 0.736989 0.775952 0.49838 -0.954773 -0.563334 -0.469658
153 15.25 0.72381 0.668829 0.693763 0.492627 -0.705206 -0.490945 -0.437707
154 15.35 0.652381 0.530118 0.700055 0.575359 -0.446901 -0.705316 -0.496828
155 15.45 0.72381 0.679761 0.620286 0.666112 -0.416283 -0.641368 -0.447957
156 15.55 0.804762 0.560864 0.624387 0.776502 0.0401678 -0.515308 -0.406715
157 15.65 0.72381 0.704947 0.63211 0.774245 -0.255723 0.0336357 -0.393739
158 15.75 0.785714 0.707457 0.636234 0.61206 0.00904434 -0.0969029 -0.393184
159 15.85 0.838095 0.599873 0.808419 0.84771 -0.506931 -0.552764 -0.353193
160 15.95 0.738095 0.646329 0.708864 0.513828 -0.667308 -0.726188 -0.443077
161 16.05 0.67619 0.660371 0.525074 0.518808 -0.805646 -0.632938 -0.374685
162 16.15 0.747619 0.648931 0.66609 0.661071 -0.27226 -0.5248 -0.391431
163 16.25 0.804762 0.543079 0.799366 0.633475 -0.361214 -0.375594 -0.317298
164 16.35 0.752381 0.465359 0.734382 0.784251 -0.347413 -0.349616 -0.300713
165 16.45 0.757143 0.636942 0.63285 0.640325 -1.16821 -0.830599 -0.324007
166 16.55 0.82381 0.723569 0.740837 0.710789 -0.847872 -0.423837 -0.256091
167 16.65 0.809524 0.685551 0.709767 0.776661 -0.629435 -0.48124 -0.292561
168 16.75 0.685714 0.52414 0.619164 0.611492 -0.541172 -0.420687 -0.388812
169 16.85 0.72381 0.634397 0.577315 0.615599 -0.656413 0.296384 -0.443035
170 16.95 0.666667 0.446636 0.487175 0.465209 -0.889381 -0.46352 -0.468073
171 17.05 0.747619 0.644896 0.577382 0.650427 -0.648573 -0.546728 -0.531041
172 17.15 0.833333 0.673916 0.690131 0.888349 -0.689812 -0.248104 -0.536103
173 17.25 0.780952 0.782469 0.626203 0.614926 -0.623347 -0.672845 -0.498542
174 17.35 0.833333 0.659929 0.720872 0.607824 -0.461926 -0.241361 -0.522949
175 17.45 0.742857 0.66016 0.563759 0.521098 -0.899667 -0.677273 -0.576058
176 17.55 0.709524 0.578374 0.626363 0.614372 -0.246323 -0.444319 -0.566772
177 17.65 0.7 0.509139 0.519027 0.505509 -0.447802 -0.666964 -0.569322
178 17.75 0.704762 0.567462 0.550766 0.597163 -0.409847 -0.248872 -0.555306
179 17.85 0.728571 0.578164 0.691007 0.659986 -0.4567 -0.526776 -0.519376
180 17.95 0.77619 0.598122 0.667862 0.656985 -1.02565 -0.365109 -0.466298
181 18.05 0.738095 0.580037 0.6604 0.643735 -0.929317 -0.722016 -0.526763
182 18.15 0.819048 0.836801 0.642322 0.799755 -0.722493 -0.396421 -0.577341
183 18.25 0.742857 0.70446 0.65596 0.607694 -0.837725 -0.844224 -0.577252
184 18.35 0.8 0.761602 0.630033 0.654425 -0.341815 -0.701315 -0.515489
185 18.45 0.695238 0.597192 0.554812 0.422528 -0.25079 -0.390063 -0.460779
186 18.55 0.671429 0.555342 0.613203 0.650499 -0.178846 0.394801 -0.410796
187 18.65 0.766667 0.593861 0.700998 0.600929 -0.458913 -0.421532 -0.469956
188 18.75 0.780952 0.639602 0.602868 0.548979 -0.948086 -1.19314 -0.625151
189 18.85 0.780952 0.710765 0.656776 0.759792 -0.871871 -0.601183 -0.72409
190 18.95 0.714286 0.53114 0.587968 0.638471 -0.385712 -0.26943 -0.686834
191 19.05 0.847619 0.775151 0.729775 0.675785 -0.754291 -0.210123 -0.658761
192 19.15 0.766667 0.691847 0.751435 0.683254 -0.753709 -0.590099 -0.628875
193 19.25 0.766667 0.62803 0.614569 0.626445 -0.770924 -0.886109 -0.586833
194 19.35 0.714286 0.619119 0.644941 0.609343 -0.281082 -0.57754 -0.454856
195 19.45 0.714286 0.570199 0.651362 0.563137 0.0735534 -0.023489 -0.386903
196 19.55 0.757143 0.73293 0.698782 0.745115 -0.674119 -0.434775 -0.435435
197 19.65 0.804762 0.736093 0.810611 0.630121 -0.74392 0.00325871 -0.508742
198 19.75 0.761905 0.718221 0.55789 0.695238 -0.670991 -0.225806 -0.519667
199 19.85 0.738095 0.629929 0.747273 0.756346 -0.603591 -0.261757 -0.626719
200 19.95 0.77619 0.664685 0.652393 0.813188 -0.767547 -0.977797 -0.662509
201 20.05 0.795238 0.691041 0.559449 0.483518 -0.778051 -0.865795 -0.662168
202 20.15 0.719048 0.631581 0.568556 0.56018 -0.446842 -0.906537 -0.714994
203 20.25 0.752381 0.681831 0.643972 0.625146 -0.276751 -0.228343 -0.606941
204 20.35 0.614286 0.451426 0.488941 0.550849 -0.345024 -0.289093 -0.513618
205 20.45 0.866667 0.67299 0.729526 0.815062 -0.844057 -0.794039 -0.532008
206 20.55 0.761905 0.624967 0.619799 0.734718 -0.0161185 -0.335755 -0.55121
207 20.65 0.795238 0.700069 0.630214 0.697234 -0.199385 -0.0993579 -0.513357
208 20.75 0.704762 0.639344 0.492839 0.51106 -0.417015 -0.533524 -0.482157
209 20.85 0.752381 0.51556 0.712403 0.640078 -0.381945 -0.0089141 -0.517879
210 20.95 0.733333 0.613626 0.537259 0.61536 -0.426816 0.0109845 -0.548741
211 21.05 0.82381 0.674605 0.684536 0.631984 -0.278173 -0.0246964 -0.465354
212 21.15 0.766667 0.541798 0.595708 0.692447 -0.63295 -0.316473 -0.308117
213 21.25 0.666667 0.576868 0.567532 0.548408 -0.869379 -0.375334 -0.34169
214 21.35 0.790476 0.488622 0.662336 0.753581 -1.06331 -0.796038 -0.438554
215 21.45 0.671429 0.595963 0.608876 0.614483 -0.824678 -0.585131 -0.466606
216 21.55 0.757143 0.591006 0.680942 0.427762 -0.433903 -0.934046 -0.569756
217 21.65 0.757143 0.596842 0.572182 0.668685 -0.633453 -0.354102 -0.554032
218 21.75 0.752381 0.827348 0.720084 0.647378 -0.734646 -0.0458073 -0.630933
219 21.85 0.814286 0.698518 0.629025 0.688663 -1.02707 -0.0492731 -0.533501
220 21.95 0.847619 0.652375 0.678756 0.796799 -0.878413 -0.489198 -0.538599
221 22.05 0.680952 0.506373 0.597909 0.524487 -1.2253 -0.84544 -0.598054
222 22.15 0.709524 0.649546 0.591884 0.653666 -0.636295 -0.568107 -0.61082
223 22.25 0.704762 0.517506 0.628986 0.63495 -0.0723331 -0.123144 -0.554215
224 22.35 0.719048 0.599473 0.597666 0.618415 -0.212851 -0.610018 -0.517621
225 22.45 0.728571 0.665778 0.603652 0.632288 0.0238218 -0.196169 -0.539438
226 22.55 0.738095 0.521031 0.553636 0.5542 -0.178889 -0.204831 -0.591828
227 22.65 0.852381 0.743552 0.898535 0.675029 -0.496815 -0.390366 -0.577681
228 22.75 0.747619 0.522525 0.583049 0.58761 -0.531241 -0.410724 -0.648791
229 22.85 0.77619 0.760836 0.813404 0.649473 -0.0199957 -0.509214 -0.602436
230 22.95 0.809524 0.667094 0.707891 0.756408 0.216579 -0.0195233 -0.500998
231 23.05 0.733333 0.650642 0.573692 0.591325 -0.0884526 0.318696 -0.503905
232 23.15 0.652381 0.633782 0.576385 0.543596 -0.086222 -0.372717 -0.511084
233 23.25 0.785714 0.556062 0.638872 0.522789 -0.862962 -0.842028 -0.565806
234 23.35 0.733333 0.589218 0.652713 0.655418 -0.519131 -0.735556 -0.580747
235 23.45 0.809524 0.786376 0.672492 0.913165 -0.901363 -0.68294 -0.610507
236 23.55 0.752381 0.595356 0.498916 0.608385 -0.458816 -0.373392 -0.634236
237 23.65 0.790476 0.747931 0.758671 0.604725 0.0619615 -0.479212 -0.672392
238 23.75 0.738095 0.737725 0.627851 0.627867 0.295546 -0.161657 -0.700508
239 23.85 0.77619 0.620226 0.616453 0.728168 -0.181707 -0.360144 -0.722638
240 23.95 0.661905 0.64254 0.583669 0.61257 -0.523924 -0.683508 -0.723073
241 24.05 0.62381 0.551369 0.525763 0.415689 -0.499577 -0.90155 -0.691111
242 24.15 0.647619 0.57413 0.54027 0.591294 -0.871829 -1.26179 -0.654639
243 24.25 0.785714 0.692928 0.605256 0.564125 -0.627858 -0.721714 -0.636393
244 24.35 0.8 0.698667 0.611573 0.639594 -0.759676 -0.393587 -0.572066
245 24.45 0.72381 0.51463 0.613545 0.552877 -0.554203 -0.51472 -0.498398
246 24.55 0.685714 0.633747 0.600781 0.566982 -0.851329 -0.697039 -0.556158
247 24.65 0.657143 0.575383 0.485242 0.49361 -0.888448 -1.08543 -0.457789
248 24.75 0.804762 0.759103 0.640464 0.815819 -0.428565 -0.923843 -0.479447
249 24.85 0.695238 0.579244 0.669429 0.602272 -0.473344 -0.742826 -0.463632
250 24.95 0.638095 0.52155 0.511206 0.556073 -0.73568 -0.715248 -0.425743
251 25.05 0.642857 0.604295 0.56367 0.518104 -0.546102 -0.55051 -0.451544
252 25.15 0.67619 0.498214 0.577696 0.435767 -0.635267 -0.800795 -0.574807
253 25.25 0.614286 0.610581 0.562188 0.531793 -0.867281 -0.591403 -0.616844
254 25.35 0.666667 0.580006 0.536108 0.708265 -0.744996 -0.724543 -0.669747
255 25.45 0.638095 0.551249 0.572124 0.454926 -0.205373 -0.259 -0.603114
256 25.55 0.514286 0.379902 0.400615 0.383999 -0.62272 -0.535054 -0.546708
257 25.65 0.6 0.514744 0.539776 0.564564 -0.602236 -0.483694 -0.491934
258 25.75 0.542857 0.408452 0.504543 0.429598 -0.364322 -0.337781 -0.43121
259 25.85 0.471429 0.472975 0.372272 0.364291 -0.587861 -0.524006 -0.405527
260 25.95 0.490476 0.392372 0.364429 0.447851 -0.505997 -0.668473 -0.451587
261 26.05 0.490476 0.406337 0.347203 0.459534 -0.510202 -0.669712 -0.410838
262 26.15 0.414286 0.35664 0.394426 0.309647 -0.67771 -0.530853 -0.327053
263 26.25 0.342857 0.341537 0.355118 0.20321 -0.644387 -0.4406 -0.288166
264 26.35 0.380952 0.451425 0.332288 0.371844 -0.309679 -0.415674 -0.267247
265 26.45 0.338095 0.198282 0.346297 0.304856 -0.464454 -0.360868 -0.282735
266 26.55 0.342857 0.385376 0.328017 0.345009 -0.470415 -0.204022 -0.251063
267 26.65 0.261905 0.211693 0.184806 0.213473 -0.450481 -0.333697 -0.236438
268 26.75 0.27619 0.169513 0.242523 0.328625 -0.359176 -0.424846 -0.212206
269 26.85 0.171429 0.149216 0.136755 0.106977 -0.0639946 -0.323772 -0.185717
270 26.95 0.171429 0.123651 0.154271 0.152989 -0.168288 -0.203007 -0.170915
271 27.05 0.142857 0.145385 0.157386 0.115173 -0.174313 -0.197102 -0.15406
272 27.15 0.157143 0.130233 0.139251 0.159895 -0.0356207 -0.153721 -0.134445
273 27.25 0.138095 0.113806 0.147726 0.128006 -0.0962725 -0.0890018 -0.0961368
274 27.35 0.0809524 0.0586994 0.0350134 0.0404726 -0.0913635 -0.0660634 -0.0607674
275 27.45 0.0904762 0.0571634 0.0300555 0.0500973 -0.0381749 0.00304039 -0.0443255
276 27.55 0.0666667 0.0274364 0.0476105 0.0656909 0.000798294 -0.031996 -0.0447013
277 27.65 0.047619 0.0214693 0.0220121 0.0408357 0.0276141 -0.0230386 -0.0548258
278 27.75 0.0428571 0.0251896 0.0341355 0.0680487 -0.0317247 -0.0290196 -0.0485483
279 27.85 0.0428571 0.0426401 0.0209586 0.0251559 -0.0237973 -0.00646599 -0.0407278
280 27.95 0.0333333 0.00680409 0.0374847 0.00631205 -0.0214955 0.016193 -0.0382366
281 28.05 0.0380952 0.0531755 0.00857615 0.0462009 -0.0155513 0.0029314 -0.0314585
282 28.15 0.0285714 0.0687012 0.0300135 0.012252 -0.00725107 -0.0164473 -0.0222727
283 28.25 0.0190476 0.0360683 0.0326588 0.0211765 -0.00635577 -0.0167396 -0.0182096
284 28.35 0.0285714 0.030108 0.0173358 0.0213194 0.00179324 -0.00961221 -0.0117294
285 28.45 0.0285714 0.00629281 0.0123383 0.0233244 -0.00784545 -0.0140728 -0.00830517
286 28.55 0.0190476 0.0125442 0.0177701 0.00138542 -0.00757359 -0.0107225 -0.00816891
287 28.65 0.0285714 0.0176614 0.0187011 0.0446332 0.0343764 -0.00107097 -0.00468012
288 28.75 0.0142857 0.0166424 0.0023592 0.00762708 0.0593047 0.0108277 -0.00115612
289 28.85 0.0190476 0.0102798 0.013417 0.0264233 0.0126899 0.0027596 -0.00319213
290 28.95 0.00952381 0.00282767 0.000685307 0.010392 7.68914e-05 1.00615e-05 -0.0036408
291 29.05 0.00952381 0.000966904 0.00449901 0.000139166 0.000337127 0.000304084 -0.00271233
292 29.15 0.0190476 0.00118794 0.0259955 0.0262086 -0.000111477 -0.000485702 -0.00264515
293 29.25 0.0238095 0.0115164 0.0168855 0.0178746 -0.0043047 -0.00417275 -0.00493063
294 29.35 0.0333333 0.0382652 0.0234746 0.0297641 -0.00400053 -0.00432299 -0.00534899
295 29.45 0.0190476 0.00786062 0.0316155 0.00243614 -0.00340295 -0.00470172 -0.0069681
296 29.55 0.0142857 0.0217779 0.0393175 0.0267018 -0.00360222 -0.00600223 -0.0056122
297 29.65 0.0142857 0.0217132 0.0022463 0.00599012 -0.0049484 -0.0115485 -0.00571831
298 29.75 0.0190476 0.0310613 0.00567829 0.00523939 -0.00340475 -0.00529985 -0.005667
299 29.85 0.0047619 0.00327107 0.0104498 0.000117509 -0.00349337 -0.00470222 -0.00586857
300 29.95 0.00952381 0.0143957 0.00976023 0.0306454 -0.00327789 -0.00422122 -0.00520136
301 30.05 0.0142857 0.00154608 0.000808182 0.0177503 -0.00162724 -0.00254512 -0.00352969
302 30.15 0.0047619 0.00316543 0.00109843 1.49199e-07 -0.00143902 -0.00251628 -0.00339733
303 30.25 0.00952381 0.0185175 0.0404987 0.00746212 -0.00129911 -0.00245275 -0.00363999
304 30.35 0.0333333 0.0286129 0.030847 0.0380466 -0.00555805 -0.00279222 -0.00386765
305 30.45 0.0142857 0.00625949 0.00379584 0.00907418 -0.00827855 -0.00227748 -0.00425972
306 30.55 0.0190476 0.0168851 0.00546923 0.0160095 -0.00735703 -0.00267838 -0.00431968
307 30.65 0.0238095 0.0206889 0.0158248 0.025474 -0.00629492 -0.00291773 -0.00520823
308 30.75 0.0285714 0.0302626 0.012278 0.0138213 -0.0063339 -0.00356311 -0.00578027
309 30.85 0.00952381 0.000278822 0.0231775 0.000154901 -0.00526781 -0.0036009 -0.00558736
310 30.95 0.0285714 0.0162434 0.0328076 0.0418844 -0.00399563 -0.00353136 -0.00513756
311 31.05 0.0238095 0.0503266 0.0334319 0.0132824 -0.00431956 -0.00276557 -0.00507954
312 31.15 0.0142857 0.0478937 0.00543267 0.0118824 -0.0037213 -0.00185751 -0.00499162
313 31.25 0.00952381 0.00648843 0.000924832 0.00336835 -0.00273351 -0.00957605 -0.00468494
314 31.35 0.00952381 0.00349184 0.00157155 0.00334235 -0.00234479 -0.00437122 -0.00402558
315 31.45 0.0047619 0.0116593 0.000340199 0.00533071 -0.000422035 0.000327693 -0.00357662
316 31.55 0.00952381 0.000333496 0.00102668 0.00158606 0.000823129 0.00143328 -0.00338081
317 31.65 0.0190476 0.0131769 0.0164208 0.0279348 -0.0023281 -0.00208559 -0.0037762
318 31.75 0.00952381 0.00313399 0.00335735 0.00140876 -0.00302694 -0.0048294 -0.00342667
319 31.85 0.00952381 0.0114289 0.000339536 0.0233108 -0.00278837 -0.00761052 -0.00315238
320 31.95 0.0142857 0.00675926 0.00364687 0.00308155 -0.00405376 -0.00763594 -0.00270184
321 32.05 0.0333333 0.0337773 0.0200886 0.0297202 -0.00539481 -0.00611118 -0.00280196
322 32.15 0.0285714 0.0251242 0.023634 0.0404878 -0.00462766 -0.00478362 -0.00218903
323 32.25 0.0047619 0.00174702 0.00728511 0.00170466 -0.000698158 -0.000833204 -0.00150805
324 32.35 0.00952381 0.00149507 0.0339478 0.018658 -0.00457478 -0.00938108 -0.00152567
325 32.45 0.00952381 0.00253146 0.00195873 0.0132975 -0.000506145 -0.000560165 -0.00111887
326 32.55 0.00952381 0.00448705 0.0162408 0.00181282 -0.000385947 -0.000409901 -0.000934813
327 32.65 0.0190476 0.0041558 0.0135852 0.0137354 -0.00248071 -0.000565308 -0.00137939
328 32.75 0.00952381 0.00116137 0.00232152 0.00163435 -0.00187085 0.000219411 0.00316844
329 32.85 0.00952381 0.00241187 0.000281601 0.0053231 -0.00133247 0.000418244 0.00427683
330 32.95 0.0238095 0.0410349 0.0174104 0.0263973 -0.00165183 0.000240814 0.00357532
331 33.05 0.0238095 0.00675381 0.0349965 0.051631 -0.00204252 0.00180177 0.00536969
332 33.15 0.0238095 0.021505 0.0338958 0.00349302 -0.00103354 0.00185925 0.00568896
333 33.25 0.00952381 0.00856329 0.00123138 0.00603137 0.00209677 0.00512018 0.00573909
334 33.35 0.00952381 0.00367775 0.0122721 0.000193372 0.0101658 0.0160711 0.0064924
335 33.45 0.0142857 0.00691221 0.00341445 0.00982075 0.00425278 0.00650696 0.00609411
336 33.55 0.0190476 0.0162023 0.0297961 0.00591917 -0.000737213 0.000608283 0.00122297
337 33.65 0.00952381 0.0175078 0.00569283 0.0121376 -0.00266252 -0.00179887 -0.00155358
338 33.75 0.0238095 0.0057537 0.0235815 0.0114383 -0.00599593 -0.00556857 -0.00196768
339 33.85 0.0047619 0.000227223 0.00162408 0.000321652 -0.00372019 -0.00992446 -0.00400064
340 33.95 0.0142857 0.00518993 0.00169731 0.016209 -0.00369239 -0.00860879 -0.00428244
341 34.05 0.00952381 0.0181112 0.000469622 0.00861388 -0.00434971 -0.00474585 -0.00432762
342 34.15 0.0190476 0.006287 0.00940336 0.0146001 -0.00681268 -0.00463203 -0.00346602
343 34.25 0.00952381 0.00539864 0.00205906 0.000426859 -0.00398151 -0.00257057 -0.00339622
344 34.35 0.0190476 0.0131152 0.0158204 0.00614866 0.00662888 0.000985241 0.00145568
345 34.45 0.0142857 0.00693938 0.00670846 0.0229341 0.0111605 0.00503866 0.00459576
