# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
222 22.15 0.745833 0.633748 0.585411 0.686279 -0.35164 -0.510577 -0.798776
223 22.25 0.7375 0.606035 0.645199 0.717063 -0.163127 -0.557833 -0.85086
224 22.35 0.808333 0.789886 0.673205 0.707055 -0.772976 -0.615172 -0.922468
225 22.45 0.829167 0.724066 0.661562 0.743609 -0.54677 -0.620874 -0.92754
226 22.55 0.658333 0.574104 0.626233 0.567027 -0.673491 -0.795796 -0.933359
227 22.65 0.808333 0.574833 0.759249 0.68724 -0.834485 -1.19009 -0.925203
228 22.75 0.704167 0.760386 0.652284 0.569972 -1.12558 -1.19612 -0.930935
229 22.85 0.708333 0.686711 0.675548 0.550665 -0.71221 -0.647227 -0.936436
230 22.95 0.65 0.484047 0.56796 0.631327 -0.694899 -0.955394 -0.957653
231 23.05 0.708333 0.66923 0.548318 0.606503 -0.704259 -1.1109 -1.04122
232 23.15 0.766667 0.589936 0.8261 0.664029 -0.896208 -1.6393 -1.04467
233 23.25 0.8125 0.785587 0.680995 0.623528 -0.859388 -0.543408 -0.963888
234 23.35 0.795833 0.71179 0.589863 0.680582 -1.00591 -1.17714 -1.03567
235 23.45 0.754167 0.681526 0.534374 0.723558 -0.926853 -1.47943 -1.04456
236 23.55 0.7 0.580809 0.676628 0.596666 -0.993822 -1.40328 -1.05818
237 23.65 0.704167 0.698847 0.574081 0.779351 -1.31119 -1.326 -1.04834
238 23.75 0.6875 0.651897 0.622059 0.613473 -1.52773 -1.57681 -1.1057
239 23.85 0.716667 0.572608 0.509648 0.603742 -1.24887 -1.14999 -1.00142
240 23.95 0.645833 0.531285 0.580003 0.612625 -0.812085 -0.856906 -0.890458
241 24.05 0.779167 0.761565 0.666596 0.722735 -0.773077 -0.842664 -0.87784
242 24.15 0.725 0.641585 0.631138 0.688121 -0.661232 -0.837518 -0.94011
243 24.25 0.820833 0.768912 0.677409 0.862276 -0.968429 -0.623811 -0.912201
244 24.35 0.795833 0.650788 0.713767 0.676488 -0.785818 -0.689612 -0.892542
245 24.45 0.6375 0.533326 0.60696 0.727454 -0.615735 -0.752762 -0.877555
246 24.55 0.691667 0.512505 0.556594 0.557112 -0.929376 -1.34397 -0.812528
247 24.65 0.654167 0.528093 0.546767 0.560853 -0.608276 -0.926291 -0.791054
248 24.75 0.6875 0.553454 0.69664 0.627438 -1.06787 -1.11913 -0.863064
249 24.85 0.670833 0.585116 0.638794 0.628413 -1.35325 -1.07177 -0.925366
250 24.95 0.679167 0.623851 0.4944 0.543577 -1.40108 -1.24209 -0.891429
251 25.05 0.733333 0.504472 0.717118 0.612269 -1.49339 -0.853042 -0.771786
252 25.15 0.6375 0.490572 0.57495 0.556308 -1.17593 -0.705543 -0.721827
253 25.25 0.745833 0.618752 0.590773 0.617582 -1.12316 -0.401279 -0.748099
254 25.35 0.616667 0.538067 0.520577 0.461521 -0.98753 -0.975663 -0.607575
255 25.45 0.570833 0.51608 0.484488 0.493276 -1.17224 -1.20606 -0.619129
256 25.55 0.629167 0.508912 0.557167 0.601624 -1.12479 -1.11484 -0.535147
257 25.65 0.545833 0.412284 0.50067 0.381158 -1.21893 -1.04644 -0.462474
258 25.75 0.570833 0.449564 0.549002 0.533252 -1.02344 -1.07563 -0.464547
259 25.85 0.466667 0.382195 0.37277 0.322438 -0.780805 -0.984897 -0.443508
260 25.95 0.5625 0.435575 0.517887 0.442592 -0.580474 -0.985964 -0.447864
261 26.05 0.45 0.346499 0.382571 0.38984 -0.50689 -0.636345 -0.471947
262 26.15 0.504167 0.454825 0.425677 0.319719 -0.453826 -0.604883 -0.433404
263 26.25 0.375 0.332978 0.338316 0.281323 -0.402292 -0.545932 -0.372745
264 26.35 0.379167 0.339512 0.378424 0.387718 -0.30007 -0.494119 -0.319544
265 26.45 0.366667 0.375293 0.346408 0.327528 -0.186884 -0.31575 -0.241308
266 26.55 0.275 0.199586 0.287946 0.241522 -0.216717 -0.190143 -0.229633
267 26.65 0.233333 0.198122 0.172091 0.178204 -0.244117 -0.192096 -0.220473
268 26.75 0.1875 0.190485 0.240299 0.179512 -0.207101 -0.195134 -0.183927
269 26.85 0.166667 0.123589 0.137351 0.181396 -0.228798 -0.19319 -0.167645
270 26.95 0.1875 0.091003 0.149597 0.194835 -0.209585 -0.0146123 -0.13636
271 27.05 0.191667 0.152506 0.119472 0.186024 -0.217727 -0.0951372 -0.114921
272 27.15 0.141667 0.11218 0.115375 0.101645 -0.124604 -0.115216 -0.0859403
273 27.25 0.129167 0.144415 0.102485 0.0926892 -0.137961 -0.159536 -0.0636069
274 27.35 0.0958333 0.0527137 0.0608316 0.0879321 -0.0837546 -0.0468019 -0.0608945
275 27.45 0.0958333 0.0434471 0.085373 0.101743 -0.0944004 -0.0658683 -0.0678915
276 27.55 0.104167 0.108866 0.0520331 0.0975094 -0.0821467 -0.0492977 -0.0580148
277 27.65 0.0541667 0.0726831 0.0597325 0.0390464 -0.0484344 -0.0284789 -0.0438057
278 27.75 0.0458333 0.0434649 0.0384278 0.0161631 -0.04141 -0.0327682 -0.0402507
279 27.85 0.05 0.0514578 0.0390887 0.0347199 -0.0351448 -0.0235268 -0.0285426
280 27.95 0.0291667 0.0130515 0.0150276 0.039597 -0.027138 -0.0182558 -0.0209101
281 28.05 0.0416667 0.0459856 0.0345014 0.0439798 -0.0174159 -0.0162405 -0.02508
282 28.15 0.025 0.0283205 0.00882248 0.00561315 -0.0236175 -0.0164806 -0.019524
283 28.25 0.0208333 0.0280265 0.00925824 0.0245224 -0.00983464 -0.00677538 -0.0149222
284 28.35 0.0291667 0.0289788 0.0548264 0.0175912 -0.00560791 -0.00552176 -0.0115871
285 28.45 0.0166667 0.00924525 0.00721455 0.00887326 -0.00380205 -0.00559442 -0.00892138
286 28.55 0.0166667 0.00599212 0.00932572 0.0299599 -0.00213836 -0.00496608 -0.00720598
287 28.65 0.025 0.0188384 0.0571883 0.00596245 0.000348836 -0.00253134 -0.00513509
288 28.75 0.00833333 0.0164365 0.00160029 0.0106249 -0.00162893 -0.00428969 -0.00692196
289 28.85 0.0208333 0.0279376 0.00680343 0.0112072 -0.00414176 -0.00590099 -0.00840819
290 28.95 0.0208333 0.00785524 0.0257022 0.00752564 -0.00410654 -0.00655483 -0.00838613
291 29.05 0.0125 0.00900895 0.0279842 0.0198048 -0.00449078 -0.00513678 -0.00659994
292 29.15 0.0166667 0.0170487 0.00189423 0.0195436 -0.00468896 -0.00470966 -0.00647851
293 29.25 0.00833333 0.000175891 0.00114424 0.00227876 -0.00396688 -0.00392303 -0.00614075
294 29.35 0.025 0.00540497 0.0053147 0.0218237 -0.00434831 -0.00269091 -0.00582866
295 29.45 0.0125 0.00957347 0.0152252 0.00578333 -0.00304898 -0.0016203 -0.00502372
296 29.55 0.0166667 0.0240295 0.0237714 0.012322 -0.00217146 -0.00150352 -0.00464266
297 29.65 0 0 0 0 -0.00126024 -0.00157834 -0.00448697
298 29.75 0.025 0.0272103 0.00982097 0.0519473 -0.00130081 -0.00163719 -0.004483
299 29.85 0.0125 0.00369826 0.00362605 0.0244624 -0.0026369 -0.00176395 -0.00410723
300 29.95 0.00833333 0.0102245 0.0105203 0.00831027 -0.00447967 -0.00344074 -0.00379836
301 30.05 0.0208333 0.0137149 0.0374872 0.0123275 -0.0136959 -0.00548309 -0.00388175
302 30.15 0.00833333 0.0108852 0.0146297 0.0100188 -0.00156997 -0.00522997 -0.00414755
303 30.25 0.0166667 0.0277315 0.00903188 0.017407 -0.00238365 -0.00586348 -0.00483634
304 30.35 0.00833333 0.00518626 0.00918423 0.000823838 -0.00260232 -0.00827193 -0.00475457
305 30.45 0.00833333 0.00438367 0.000777063 0.00111662 -0.00263323 -0.00759281 -0.00442632
306 30.55 0.0291667 0.0436376 0.013452 0.0310715 -0.0144649 -0.0069742 -0.00419588
307 30.65 0.0208333 0.015296 0.0100173 0.0290081 -0.00375817 -0.00367204 -0.00378044
308 30.75 0.0125 0.0164151 0.00162288 0.00345567 -0.00378325 -0.00319492 -0.00327369
309 30.85 0.0208333 0.00678196 0.0339086 0.00263378 0.00195269 -0.000990866 -0.00306562
310 30.95 0.025 0.0139692 0.0351956 0.019201 -0.00203164 -0.00518135 -0.00359973
311 31.05 0.0125 0.00718375 0.0115091 0.00626962 -0.0122506 -0.00615938 -0.00419186
312 31.15 0.0208333 0.00504854 0.00596248 0.0162873 -0.00634168 -0.0063034 -0.00415944
313 31.25 0.05 0.0571551 0.0313755 0.00995724 -0.00739533 -0.00524309 -0.00459488
314 31.35 0.0166667 0.0150633 0.0216079 0.000812955 -0.0085881 -0.00664552 -0.00570473
315 31.45 0.0291667 0.0420477 0.0127408 0.00418007 -0.0141351 -0.00931872 -0.00561275
316 31.55 0.025 0.0177162 0.0145805 0.00884937 -0.00713417 -0.00973945 -0.00310366
317 31.65 0.0416667 0.0474084 0.015718 0.0229206 -0.0098078 -0.0104375 -0.00338186
318 31.75 0.0125 0.00377584 0.00316413 0.00867869 -0.0117365 -0.00594093 -0.00188448
319 31.85 0.025 0.017609 0.0217447 0.00839234 -0.00839326 -0.00449463 -0.00103868
320 31.95 0.0208333 0.0153702 0.0154263 0.0142235 -0.00978069 -0.00306524 -0.00013182
321 32.05 0.0291667 0.0411286 0.0213257 0.0179526 -0.0110519 -0.00223896 0.000822401
322 32.15 0.0208333 0.00588444 0.0194834 0.0156416 -0.00365379 4.41865e-05 0.000896326
323 32.25 0.025 0.0166331 0.0193746 0.0486041 -0.00264271 -0.00017995 -0.000702656
324 32.35 0.0125 0.0235752 0.00644663 0.0251169 -0.00233369 -0.00172996 -0.00348449
325 32.45 0.00416667 0.000365514 1.92336e-05 0.000570455 -0.00666091 -0.00448275 -0.0035316
326 32.55 0.0291667 0.0267735 0.0162048 0.013698 -0.00311364 -0.00226094 -0.0033934
327 32.65 0.0166667 0.0244854 0.00869989 0.0196781 -0.0020346 -0.00179983 -0.00400862
328 32.75 0.0333333 0.0417624 0.022833 0.0137192 -0.00186395 -0.0016485 -0.0035994
329 32.85 0.0208333 0.021546 0.0222412 0.0112748 0.0025278 -0.00126008 -0.00295159
330 32.95 0.00833333 0.020207 0.00134616 5.79602e-05 0.0190708 -0.00170659 -0.000378273
331 33.05 0.0208333 0.00225873 0.0102175 0.0103828 0.0192009 -0.00191476 -0.000373877
332 33.15 0.00833333 0.00277764 0.00433696 0.00268419 0.0193395 -0.00165059 -0.000307397
333 33.25 0.0291667 0.0339262 0.00691702 0.0290494 0.00777907 -0.00236334 -0.00242809
334 33.35 0.00416667 0.000404531 1.58218e-05 0.00046482 -0.00507664 -0.00326858 -0.00540904
335 33.45 0.0125 0.00334271 0.0137966 0.00723873 -0.00510367 -0.00440245 -0.00519961
336 33.55 0.0416667 0.0149247 0.0209023 0.033384 -0.00607861 -0.00919995 -0.00459176
337 33.65 0.00833333 0.00976497 0.00285768 0.00735648 -0.00417468 0.0013203 -0.00239844
338 33.75 0.0208333 0.0251007 0.0116078 0.0127108 -0.002404 0.00275007 -0.00180162
339 33.85 0.00833333 0.001963 0.000469762 0.0131362 -0.00256318 0.00206524 -0.0020344
340 33.95 0.00416667 0.00102633 0.00304709 0.00599392 -0.00259898 0.00184972 -0.00215697
341 34.05 0.0208333 0.00532019 0.0199068 0.0109533 -0.00228878 0.00201755 -0.00197531
342 34.15 0.0166667 0.012452 0.0134351 0.00876111 -0.00133444 0.00256236 -0.00143987
343 34.25 0.0125 0.00884947 0.0137504 0.0105004 -0.00480141 0.00153196 -0.00193889
344 34.35 0.025 0.0130265 0.00723044 0.0288652 -0.0140624 -0.00317858 -0.00445497
345 34.45 0.00833333 0.0118777 4.26581e-05 0.000926611 -0.0014827 -0.00194631 -0.00457836
346 34.55 0.0166667 0.00162949 0.0106773 0.0125011 -0.00172021 -0.00213849 -0.0037701
347 34.65 0.025 0.00886948 0.024464 0.0104745 -0.00191668 -0.00207089 -0.00278671
348 34.75 0.0125 0.0026241 0.0113754 0.0442921 -0.00214992 -0.0019743 -0.00239209
349 34.85 0.0125 0.016087 0.00536645 0.0195851 -0.00177521 -0.00157609 -0.00244772
350 34.95 0.0416667 0.0187781 0.0221867 0.00935457 0.00589831 0.00440133 -0.00300272
351 35.05 0.025 0.0191983 0.0202357 0.00438424 0.00565308 8.34913e-07 -0.00217188
352 35.15 0.0125 0.000485728 0.00301768 0.0156429 0.00462413 -0.00268184 -1.92552e-05
353 35.25 0.0333333 0.00615223 0.0227985 0.0227126 0.00029142 -0.00323495 -0.000207514
354 35.35 0.0208333 0.0158074 0.0156683 0.0111565 -0.00526564 -0.00310006 0.000531849
355 35.45 0.0166667 0.00814488 0.015218 0.00508991 0.00931299 -0.00193661 -0.00145688
356 35.55 0.0291667 0.00776633 0.0153838 0.0070543 0.00838896 -0.00220232 -0.00104916
357 35.65 0.0166667 0.00283199 0.00313749 0.00573847 0.00221215 -0.00214376 -0.00055607
358 35.75 0.0208333 0.00704925 0.0135528 0.00897723 0.017754 0.0115697 -0.00163065
359 35.85 0.0166667 0.0113335 0.0066793 0.00187007 0.00571646 0.00285837 -0.00238865
360 35.95 0.075 0.0303107 0.0617205 0.0127415 -0.000238736 -0.00293964 -0.00170884
4800 360
1 0.05 0.004 0.0057629 0.00073185 0.00158637 0.00396578 -0.00191483 0.0038026
2 0.15 0.024 0.0167809 0.0072335 0.00374594 0.0032986 -0.00223205 0.00406803
3 0.25 0.032 0.02039 0.0080358 0.00887596 0.00197453 -0.00371866 0.00346825
4 0.35 0.028 0.00838832 0.00245562 0.000199915 0.00275847 -0.00290641 0.00440768
5 0.45 0.02 0.00518922 0.00955618 0.010067 0.00284175 -0.00254175 0.0044854
6 0.55 0.02 0.0243073 0.00550741 0.0564255 0.002677 -0.00246796 0.00465894
7 0.65 0.012 0.00365104 0.0113458 0.0223651 0.00218844 -0.00291422 0.00448115
8 0.75 0.02 0.00474812 0.00920091 0.00619103 -0.000556519 -0.00412063 -0.00102214
9 0.85 0.008 0.00329508 0.00378109 0.00398565 -0.00191751 -0.00454056 -0.00289085
10 0.95 0.02 0.00810453 0.0138994 0.00486934 -0.00328806 -0.00343179 -0.00278018
11 1.05 0.02 0.00363043 0.00572452 0.000962244 -0.00398664 -0.0022353 -0.00295962
12 1.15 0.024 0.00140983 0.00955966 0.010367 -0.00249189 -0.00199803 -0.00300948
13 1.25 0.028 0.016191 0.0163285 0.0438811 -0.00260958 -0.00196523 -0.00305206
14 1.35 0.004 3.82586e-05 0.00242675 0.000328173 -0.00256678 -0.00175281 -0.00335016
15 1.45 0.008 0.000316388 0.00567904 0.00206363 -0.00258248 -0.00176074 -0.00334383
16 1.55 0.016 0.0122859 0.00587016 0.019423 -0.00215071 -0.00189891 -0.00316026
17 1.65 0.008 0.000943777 0.00788854 0.000263371 -0.0013481 -0.000524475 -0.00251288
18 1.75 0.024 0.0152612 0.0177896 0.0160889 -0.00157131 -0.000739194 -0.00363259
19 1.85 0.012 0.00024087 0.00877474 0.00222397 -0.00216783 -0.00154743 -0.00410216
20 1.95 0.012 0.00608963 0.00420247 0.00516141 -0.0016457 -0.000864692 -0.00371431
21 2.05 0.012 4.7522e-05 0.00841519 0.000161509 -0.00155514 -0.000749988 -0.00337195
22 2.15 0.004 2.75237e-05 0.000197256 0.000675292 -0.00139057 -0.00062577 -0.0032377
23 2.25 0.008 0.0110288 0.00381334 0.022075 -0.0012032 -0.000508522 -0.00320823
24 2.35 0.016 0.00810089 0.00822759 0.0112938 -0.00130185 -0.000483282 -0.00306521
25 2.45 0.008 0.00200179 0.00739045 0.00396872 -0.00196962 -0.0004073 -0.00264852
26 2.55 0 0 0 0 -0.00176385 -0.000512673 -0.00259576
27 2.65 0.008 4.07415e-06 0.00291564 0.00613166 -0.00177164 -0.000520465 -0.00259631
28 2.75 0.004 0.000914265 0.00074949 0.00659009 -0.00177254 -0.000523891 -0.00259722
29 2.85 0.016 0.0143755 0.00628087 0.0424686 -0.00169806 -0.000523504 -0.00205611
30 2.95 0.004 0.00301537 0.00306956 0.0026426 -0.00162222 -0.000489091 -0.00181116
31 3.05 0.02 0.00734802 0.00835745 0.0126187 -0.00388746 -0.000347357 -0.00168776
32 3.15 0.004 0.00408743 0.0006533 0.00252668 -0.0107415 -0.000260142 -0.000913865
33 3.25 0 0 0 0 -0.00126334 -0.000161119 -0.00085314
34 3.35 0.004 4.28643e-06 0.00314281 0.00279275 -0.00126379 -0.000161564 -0.00085473
35 3.45 0.004 1.0329e-07 1.38893e-06 0.0037109 -0.00125824 -0.00015602 -0.000854972
36 3.55 0.004 0.00317388 0.00323531 0.00276271 -0.0012589 -0.00015668 -0.000855304
37 3.65 0 0 0 0 -0.00125495 -0.000152727 -0.000856333
38 3.75 0.012 0.00319899 0.004009 0.0429948 -0.000420602 -0.000132177 -0.000522946
39 3.85 0.004 0.000930221 0.000757204 0.00672543 -9.6973e-05 -9.89335e-05 -0.000406058
40 3.95 0 0 0 0 -9.51509e-05 -9.71113e-05 -0.000404375
41 4.05 0.008 0.00713155 0.00412019 0.022006 -0.00115838 -0.000346926 -0.000427044
42 4.15 0 0 0 0 -9.16745e-05 -9.34187e-05 -0.000424547
43 4.25 0.012 0.00671705 0.00631036 0.0158947 -0.000125217 -0.000112792 -0.00044614
44 4.35 0 0 0 0 -0.000112197 -9.54998e-05 -0.000451339
45 4.45 0.004 8.60865e-06 0.00247552 0.00315598 -0.000123914 -0.00010752 -0.00046103
46 4.55 0.008 0.00930491 0.026622 0.0111742 -0.000152088 -0.000511604 -0.000481047
47 4.65 0.004 0.00104501 0.00551701 0.0025061 -0.000142188 -0.000139716 -0.000456919
48 4.75 0.004 2.77729e-05 0.00478832 0.00208014 0.00194841 0.00608793 0.0041868
49 4.85 0.008 0.00394824 0.003804 0.00950901 0.00334483 0.0103459 0.00729992
50 4.95 0 0 0 0 0.00333723 0.0103554 0.00729324
51 5.05 0.004 1.55924e-08 1.34568e-07 0.00379374 0.00331192 0.0103137 0.0072716
52 5.15 0.004 7.59615e-06 0.00257545 0.00342061 0.00330225 0.0103015 0.00727002
53 5.25 0.02 0.0033588 0.0072489 0.00254052 0.00324122 0.0102297 0.00723393
54 5.35 0.008 0.000972239 0.00927615 0.00460172 0.000333302 0.00226385 0.00145021
55 5.45 0.008 0.00363315 0.00516607 0.0103701 -0.000632076 -0.000584472 -0.00063388
56 5.55 0.008 0.00463944 0.00557566 0.00349342 -0.000392337 -0.000631194 -0.00072014
57 5.65 0 0 0 0 -0.00038458 -0.000623633 -0.000730371
58 5.75 0.008 0.0066193 0.00367185 0.0200884 -0.000429524 -0.000668707 -0.00079276
59 5.85 0.012 0.00895083 0.0128655 0.0162779 -0.000504768 -0.000720857 -0.000935541
60 5.95 0.012 0.00822415 0.00845808 0.0175262 -0.000530577 -0.000697888 -0.00105563
61 6.05 0 0 0 0 -0.000489284 -0.000667331 -0.00108003
62 6.15 0.008 0.00179823 0.00265698 0.000898233 -0.0006721 -0.000683277 -0.00131378
63 6.25 0.016 0.00612962 0.0072662 0.0465703 -0.000971041 -0.000740315 -0.00189843
64 6.35 0.016 0.00934626 0.0123059 0.00780061 -0.0012302 -0.00100872 -0.00352684
65 6.45 0.004 0.000629665 0.000551075 3.54374e-05 -0.00131682 -0.0011317 -0.00407184
66 6.55 0.012 0.0057875 0.0063587 0.00388559 -0.000173184 0.000752105 -0.00280559
67 6.65 0.008 0.00466167 0.0026404 0.00441707 0.00292953 0.0078181 -0.000243255
68 6.75 0.008 0.00531569 0.00530077 0.0152794 0.00271195 0.0076091 -0.000688699
69 6.85 0.008 0.0108194 0.00103801 0.00367214 0.00264148 0.00751773 -0.000891562
70 6.95 0 0 0 0 0.00154009 0.00726086 -0.00105373
71 7.05 0.016 0.00841349 0.00625708 0.0129296 -0.00026693 0.00523978 -0.00307905
72 7.15 0.02 0.00962151 0.00788727 0.0186879 -0.00428901 6.53701e-05 -0.00619801
73 7.25 0.02 0.0271747 0.00435195 0.00306375 0.00838392 0.000567634 0.00098367
74 7.35 0.024 0.00790457 0.0196474 0.0176933 0.0151519 -0.000907073 0.00198122
75 7.45 0.02 0.00516885 0.00497649 0.00874139 0.0153721 -0.00204434 0.000299217
76 7.55 0.02 0.00875751 0.0148092 0.00336438 0.0173989 -0.00237071 -0.00153589
77 7.65 0.032 0.00873759 0.0265395 0.0363688 0.000574975 -0.011231 -0.00707799
78 7.75 0.056 0.0365344 0.06435 0.0289502 -0.00919637 -0.022009 -0.0217653
79 7.85 0.064 0.0594858 0.033642 0.0390614 -0.0458071 -0.0306335 -0.040138
80 7.95 0.052 0.0571324 0.0294778 0.0372578 -0.0348649 -0.0319176 -0.0449012
81 8.05 0.064 0.0253533 0.0574579 0.0413909 -0.0443202 -0.0534151 -0.0642344
82 8.15 0.088 0.0579608 0.046745 0.069471 -0.0527588 -0.0508178 -0.078371
83 8.25 0.064 0.0755689 0.021063 0.0835475 -0.079633 -0.0762636 -0.0834485
84 8.35 0.04 0.0530567 0.020051 0.0400637 -0.090386 -0.0893074 -0.0939591
85 8.45 0.128 0.118796 0.0870057 0.0931198 -0.0895095 -0.108993 -0.112562
86 8.55 0.136 0.1205 0.119807 0.0885987 0.0412891 -0.102676 -0.12728
87 8.65 0.132 0.0627659 0.116493 0.137829 -0.0990442 -0.132823 -0.150602
88 8.75 0.152 0.0787676 0.0856922 0.123555 -0.177903 -0.111436 -0.181913
89 8.85 0.172 0.0960473 0.117936 0.129606 -0.141561 -0.117297 -0.19945
90 8.95 0.208 0.26785 0.183386 0.127764 -0.214667 -0.149774 -0.214669
91 9.05 0.192 0.127863 0.136409 0.187712 -0.225935 -0.176519 -0.208441
92 9.15 0.22 0.164942 0.19001 0.197684 -0.233592 -0.264026 -0.245504
93 9.25 0.268 0.209684 0.280145 0.157004 -0.353484 -0.353786 -0.280577
94 9.35 0.308 0.210662 0.234786 0.276595 -0.464791 -0.547243 -0.32884
95 9.45 0.308 0.328571 0.264224 0.278353 -0.483231 -0.510274 -0.357013
96 9.55 0.308 0.279277 0.321755 0.225794 -0.331132 -0.462529 -0.363414
97 9.65 0.376 0.371813 0.258979 0.251 -0.555919 -0.532456 -0.427223
98 9.75 0.4 0.274265 0.357801 0.354695 -0.723978 -0.485067 -0.477197
99 9.85 0.468 0.523846 0.370251 0.38845 -0.726977 -0.806475 -0.51889
100 9.95 0.484 0.392172 0.359585 0.435673 -0.794723 -0.77999 -0.494582
101 10.05 0.516 0.55308 0.43885 0.504811 -0.736134 -0.739691 -0.442632
102 10.15 0.444 0.410567 0.345629 0.319684 -0.692656 -0.974556 -0.452615
103 10.25 0.564 0.460178 0.498234 0.529688 -0.673563 -0.851755 -0.4609
104 10.35 0.544 0.513924 0.405687 0.496339 -0.880114 -0.478856 -0.47606
105 10.45 0.692 0.601333 0.575618 0.649921 -0.748269 -0.649849 -0.42135
106 10.55 0.656 0.563856 0.521545 0.548546 -0.910793 -0.715836 -0.484575
107 10.65 0.624 0.452258 0.598285 0.592261 -0.797227 -0.7289 -0.49557
108 10.75 0.656 0.480197 0.581329 0.399021 -0.95287 -0.505184 -0.525991
109 10.85 0.604 0.376225 0.438155 0.432619 -0.936318 -0.730675 -0.541568
110 10.95 0.66 0.597871 0.496117 0.568146 -0.929524 -0.749265 -0.487051
111 11.05 0.7 0.60281 0.630004 0.516492 -1.08558 -1.09755 -0.500494
112 11.15 0.668 0.643032 0.544006 0.570548 -1.15899 -0.998664 -0.551256
113 11.25 0.572 0.527274 0.515702 0.470355 -0.94954 -1.06033 -0.578141
114 11.35 0.72 0.670094 0.670193 0.540596 -0.916315 -1.0486 -0.653214
115 11.45 0.748 0.633526 0.529157 0.543104 -0.730736 -0.813627 -0.670436
116 11.55 0.656 0.568828 0.474596 0.556374 -0.843564 -0.934035 -0.701535
117 11.65 0.756 0.525899 0.563632 0.681641 -0.919205 -0.836064 -0.687352
118 11.75 0.716 0.616565 0.748403 0.552161 -0.890379 -0.824139 -0.737607
119 11.85 0.796 0.773293 0.659205 0.715248 -0.851279 -1.02429 -0.741272
120 11.95 0.704 0.609898 0.583727 0.530899 -1.03801 -0.44004 -0.703623
121 12.05 0.712 0.482776 0.528544 0.605687 -1.2533 -0.930019 -0.725921
122 12.15 0.692 0.587049 0.687304 0.591276 -1.08855 -0.446906 -0.738212
123 12.25 0.652 0.578136 0.551131 0.51154 -1.31466 -1.05716 -0.801892
124 12.35 0.668 0.463395 0.551311 0.557702 -1.13739 -0.541811 -0.843623
125 12.45 0.884 0.702801 0.701463 0.826749 -0.958727 -0.941526 -0.944578
126 12.55 0.772 0.627179 0.589266 0.655314 -0.790932 -1.51529 -0.949667
127 12.65 0.756 0.582417 0.67887 0.654019 -0.89501 -0.839576 -0.962607
128 12.75 0.74 0.612308 0.535232 0.700647 -1.08765 -0.859096 -0.924458
129 12.85 0.716 0.623102 0.613904 0.595864 -1.21022 -0.975145 -0.765851
130 12.95 0.712 0.635428 0.584419 0.616456 -1.09992 -1.01734 -0.733045
131 13.05 0.688 0.596731 0.606568 0.604447 -0.906097 -1.21604 -0.688189
132 13.15 0.724 0.655897 0.745106 0.640008 -0.684984 -1.14417 -0.641677
133 13.25 0.704 0.595561 0.614649 0.575167 -0.550494 -0.852372 -0.7275
134 13.35 0.84 0.708305 0.611397 0.546973 -0.942211 -0.888658 -0.678855
135 13.45 0.804 0.630322 0.646105 0.767635 -1.09937 -0.616866 -0.676707
136 13.55 0.796 0.624277 0.695907 0.706071 -0.810204 -0.704027 -0.738101
137 13.65 0.76 0.844534 0.625895 0.567808 -0.942877 -0.936872 -0.790658
138 13.75 0.736 0.648645 0.612063 0.501151 -0.405322 -0.362014 -0.705694
