# Time-averaged data for fix fF
# TimeStep Number-of-rows
# Row c_pFull[1] c_pFull[2] c_pFull[3] c_pFull[4] c_pFull[5] c_pFull[6] c_pFull[7] c_pFull[8]
0 360
280 27.95 0.0291667 0.0137476 0.0219137 0.00950277 -0.0137153 -0.000564959 -0.0273477
281 28.05 0.0270833 0.0293605 0.00907586 0.0262944 -0.00946735 -0.00443998 -0.0224208
282 28.15 0.025 0.0405428 0.0166692 0.014112 -0.00375055 -0.0124609 -0.0186351
283 28.25 0.0270833 0.0333684 0.0250971 0.023068 -0.00890427 -0.0128999 -0.0173019
284 28.35 0.0166667 0.013793 0.00947398 0.0101437 -0.00236877 -0.0075754 -0.0134314
285 28.45 0.0208333 0.00777675 0.00960606 0.0168286 -0.00634151 -0.00957864 -0.010883
286 28.55 0.01875 0.0184265 0.0174164 0.00258799 -0.00614041 -0.00802554 -0.00982055
287 28.65 0.025 0.0137224 0.0136665 0.0236275 0.0118733 -0.00788079 -0.00753093
288 28.75 0.0145833 0.014414 0.00764885 0.00526811 0.0239542 0.00206278 -0.00446322
289 28.85 0.0166667 0.025783 0.0114315 0.0187069 0.00500505 -0.000398353 -0.0041977
290 28.95 0.0104167 0.00284058 0.00305194 0.00526788 -0.000164342 -0.00149778 -0.00377369
291 29.05 0.0145833 0.0118028 0.0060874 0.00610858 0.00202226 0.000649016 0.000937254
292 29.15 0.01875 0.0046036 0.0135528 0.0179093 0.00612542 0.00010953 0.00133948
293 29.25 0.0166667 0.00583056 0.00781343 0.0123942 0.00430127 -0.00138647 0.000657194
294 29.35 0.01875 0.0175809 0.0125075 0.0188872 0.00341309 -0.00167771 0.000264686
295 29.45 0.0125 0.00394051 0.0210884 0.00683955 0.00399785 -0.000594796 -0.000236262
296 29.55 0.0125 0.0115784 0.0231149 0.0166542 0.00316275 -0.00151939 -7.86104e-05
297 29.65 0.0125 0.0321878 0.0046717 0.00709036 -0.00272841 -0.00663878 -0.0038686
298 29.75 0.0104167 0.0161138 0.00286133 0.0166708 -0.00198496 -0.0040351 -0.00403366
299 29.85 0.00833333 0.00473603 0.0137014 0.00647194 -0.00202598 -0.00376023 -0.00410902
300 29.95 0.00833333 0.00947754 0.0121272 0.0135561 -0.00210495 -0.00358557 -0.00407893
301 30.05 0.0208333 0.00837654 0.0119764 0.0152791 -0.0015555 -0.00217737 -0.00369813
302 30.15 0.00416667 0.00256589 0.000853976 0.000741848 -0.00144889 -0.00191471 -0.00365606
303 30.25 0.00416667 0.00810141 0.0177182 0.00326468 -0.00139666 -0.00189608 -0.00376203
304 30.35 0.0166667 0.0128211 0.0140677 0.018799 -0.00334997 -0.00210256 -0.00387199
305 30.45 0.0145833 0.00462404 0.0130427 0.0196376 -0.00494926 -0.00198293 -0.00408208
306 30.55 0.0145833 0.0133829 0.00901859 0.00964637 -0.00444664 -0.00223972 -0.00412719
307 30.65 0.01875 0.0125094 0.0077651 0.0169344 -0.00416854 -0.00224754 -0.00462221
308 30.75 0.0166667 0.0136961 0.0135515 0.0118566 -0.00469026 -0.00241676 -0.00460711
309 30.85 0.0145833 0.00364464 0.016683 0.00547097 -0.00264289 -0.00256493 -0.00387853
310 30.95 0.0229167 0.017895 0.0163817 0.0225342 0.00309336 -0.00307133 -0.00164811
311 31.05 0.0166667 0.0290666 0.0191199 0.0224041 0.0014155 -0.00258795 -0.00167522
312 31.15 0.0145833 0.0291897 0.00985487 0.0153477 0.00137275 -0.00214281 -0.00147994
313 31.25 0.0104167 0.0057675 0.00279456 0.00866087 0.00270439 -0.00420779 -0.000617288
314 31.35 0.0125 0.00265005 0.0133551 0.00902686 0.00332527 -0.00599214 0.000103486
315 31.45 0.0104167 0.0113699 0.0102728 0.0033664 0.000547027 0.00106241 -0.00144127
316 31.55 0.00625 0.000668775 0.000459041 0.00726162 -0.000950514 0.00155323 -0.00223367
317 31.65 0.0166667 0.0107888 0.00952367 0.0193761 -0.00457728 -4.98774e-05 -0.00240521
318 31.75 0.0145833 0.00921244 0.016142 0.0085464 -0.00475584 -0.00167208 -0.00215767
319 31.85 0.0166667 0.0218453 0.0172569 0.0261891 -0.00302828 -0.00411799 -0.00230011
320 31.95 0.0104167 0.00378793 0.00191973 0.006088 -0.00299503 -0.00403013 -0.00206471
321 32.05 0.0229167 0.020373 0.0109243 0.0206374 -0.00368699 -0.00339782 -0.00209487
322 32.15 0.01875 0.0116343 0.0195267 0.0251586 -0.00336149 -0.00275072 -0.00172757
323 32.25 0.0104167 0.00899623 0.0149782 0.00337613 -0.00159477 -0.00102098 -0.0014872
324 32.35 0.0145833 0.00343284 0.0314286 0.0185693 -0.00435082 -0.00590219 -0.00168378
325 32.45 0.00416667 0.00110751 0.000856943 0.00581765 -0.00210524 -0.00112067 -0.00148689
326 32.55 0.0145833 0.00851821 0.0232863 0.00772411 -0.00255679 -0.00117787 -0.00162087
327 32.65 0.0208333 0.00528021 0.0106431 0.034577 -0.00482778 -0.00217329 -0.00229358
328 32.75 0.00833333 0.00815559 0.00346988 0.00516164 -0.00312425 -0.00189037 -0.000118599
329 32.85 0.00833333 0.0168524 0.00396911 0.00395879 -0.00402153 -0.00258032 0.000332067
330 32.95 0.0208333 0.0234134 0.0114323 0.01215 -0.00424588 -0.00267874 -3.14175e-05
331 33.05 0.0166667 0.0067661 0.0183877 0.0249857 -0.00207899 -0.000178519 0.000733118
332 33.15 0.0145833 0.0110998 0.0210193 0.0190501 -0.000990432 -0.000445559 0.00068301
333 33.25 0.0104167 0.00417803 0.00961572 0.00413429 0.000377422 -3.45247e-05 0.000890458
334 33.35 0.01875 0.0168813 0.0189139 0.0110488 0.00380116 0.00637186 0.00198829
335 33.45 0.0229167 0.0173604 0.00951619 0.0232198 0.00128901 0.00265148 0.0022958
336 33.55 0.0166667 0.0136835 0.0347318 0.011342 -0.000971718 1.338e-05 0.000251336
337 33.65 0.00625 0.00889067 0.00360988 0.00557938 -0.00169471 -0.000671269 -0.000725578
338 33.75 0.0208333 0.0188495 0.0140755 0.00844277 -0.00333069 -0.00234222 -0.00124085
339 33.85 0.00833333 0.0165014 0.00494702 0.00826541 -0.00219456 0.00611696 -0.000387049
340 33.95 0.0104167 0.00358348 0.0110902 0.00860445 -0.00214066 0.0127325 0.000555274
341 34.05 0.0166667 0.0179355 0.00894195 0.0377792 -0.00253151 0.0142076 0.000434092
342 34.15 0.01875 0.0246694 0.0222436 0.023846 -0.00357388 0.013953 0.000804002
343 34.25 0.00625 0.0027662 0.0013119 0.00616191 -0.0021405 0.000145575 -0.00123294
344 34.35 0.01875 0.0190012 0.0145535 0.00668986 0.00258246 -0.000355877 0.000827622
345 34.45 0.0145833 0.0223328 0.00750806 0.0105733 0.004294 0.00140405 0.00210697
346 34.55 0.00416667 0.000809122 0.000466797 0.00200028 0.00434165 0.00215823 0.00247719
347 34.65 0.0125 0.0273352 0.00258835 0.00874503 0.00287639 0.000974169 0.00313436
348 34.75 0.0104167 0.00408025 0.00424999 0.0065247 0.00344149 -0.00182525 0.00385573
349 34.85 0.01875 0.00996652 0.0179825 0.0156277 0.000581266 -0.00296466 0.00145191
350 34.95 0.0125 0.02193 0.00566855 0.00761925 -0.000342077 -0.000725917 0.000804475
351 35.05 0.00416667 0.00116397 0.00385005 0.00453018 -0.00030045 -0.000666083 0.000898525
352 35.15 0.0125 0.0231428 0.00592723 0.00902817 -0.000551436 0.000908563 -0.000258075
353 35.25 0.0104167 0.00664442 0.00234705 0.0180419 -0.000871421 0.00109558 -0.000248357
354 35.35 0.0145833 0.00829568 0.0176276 0.00817019 -0.00104368 -0.000218013 -0.000294829
355 35.45 0.0104167 0.00637012 0.00342246 0.0147374 -0.00179786 -0.000659793 -0.00066409
356 35.55 0.0166667 0.0106336 0.0125788 0.0204244 -0.00149847 -0.00152663 -0.000731253
357 35.65 0.00625 0.00193089 0.00111622 0.00241216 -0.00201467 -0.00226828 -0.00110578
358 35.75 0.00416667 0.00440869 0.000806704 0.00100689 -0.00206954 -0.00125454 -0.00181929
359 35.85 0.0145833 0.0207408 0.0208155 0.00877548 -0.00157703 -0.00127354 -0.00186042
360 35.95 0.0166667 0.0255562 0.0157639 0.00522884 -0.00145974 -0.000814334 -0.00180644
96000 360
1 0.05 0.0183673 0.016925 0.0228174 0.0124492 -0.00181296 -0.000554549 -0.00195228
2 0.15 0.00816327 0.00415164 0.0088295 0.00290801 -0.00194462 -0.00101869 -0.00192014
3 0.25 0.0204082 0.0143527 0.0232499 0.0206895 -0.00254768 -0.00139875 -0.0024315
4 0.35 0.0102041 0.011572 0.00466059 0.0126707 -0.00242007 -0.00196423 -0.00263624
5 0.45 0.00816327 0.00569514 0.00202351 0.00964621 -0.00216981 -0.00141935 -0.00258598
6 0.55 0.0142857 0.0142732 0.00367963 0.00726947 -0.00223528 -0.00142361 -0.00262581
7 0.65 0.00816327 0.00386212 0.025566 0.00939134 -0.00252101 -0.00132547 -0.00268668
8 0.75 0.0163265 0.0145732 0.0270938 0.0122997 -0.00320262 -0.00317193 -0.00282908
9 0.85 0.0163265 0.0334658 0.0114659 0.0121026 -0.00384738 -0.00321921 -0.00240436
10 0.95 0.0122449 0.00900787 0.0108799 0.00782922 -0.00354323 -0.0055347 -0.00242478
11 1.05 0.0142857 0.0190564 0.00412325 0.0108691 -0.00263276 -0.00185866 -0.00240976
12 1.15 0.0102041 0.00488357 0.0177545 0.00175256 -0.00346589 -0.00260013 -0.00212875
13 1.25 0.0142857 0.00553111 0.00996538 0.00926632 -0.00416737 -0.00275376 -0.00213519
14 1.35 0.0102041 0.00889608 0.00208385 0.0069402 -0.00394872 -0.00180368 -0.00175663
15 1.45 0.0142857 0.0149856 0.0167228 0.0244449 -0.00260309 -0.0011809 -0.0017429
16 1.55 0.0204082 0.0129261 0.0215558 0.0177784 -0.0028139 -0.00142571 -0.00187846
17 1.65 0.0142857 0.0117906 0.0168121 0.00969391 -0.00272606 -0.00142781 -0.00185995
18 1.75 0.0102041 0.00671103 0.00344224 0.00987467 -0.00329105 -0.00136031 -0.00173162
19 1.85 0.0163265 0.00426348 0.00435681 0.0146454 -0.0108221 -0.00257818 -0.0022974
20 1.95 0.0102041 0.0136034 0.00273975 0.00614448 -0.0040638 -0.00125035 -0.00197744
21 2.05 0.0183673 0.0188583 0.0129537 0.0112722 -0.00293676 -0.00138139 -0.00201389
22 2.15 0.0122449 0.00939762 0.000683427 0.00589632 -0.00241349 -0.000205138 -0.000963896
23 2.25 0.0204082 0.00487028 0.0158492 0.0226471 -0.0012818 0.000773082 0.000416989
24 2.35 0.00816327 0.000245832 0.00768829 0.00690472 -0.00186227 0.000368968 0.000191731
25 2.45 0.0265306 0.0191593 0.0164205 0.00920537 -0.00409291 -0.00170366 -0.000321747
26 2.55 0.0183673 0.00632311 0.0062125 0.00729301 -0.00408064 -0.000240018 -0.000327773
27 2.65 0.0142857 0.0112956 0.0319647 0.0178701 -0.00325991 0.0057521 -0.000338982
28 2.75 0.0122449 0.00436072 0.0126438 0.0075826 -0.00305044 0.00537179 -0.000327864
29 2.85 0.0102041 0.00908129 0.0132707 0.0119467 -0.00143476 -0.000359209 -0.00124818
30 2.95 0.0102041 0.00424862 0.0149962 0.0113969 -0.00138775 -0.00125108 -0.00279947
31 3.05 0.0142857 0.0265385 0.0150339 0.00680978 -0.00189965 -0.00171342 -0.00337658
32 3.15 0.0122449 0.000645122 0.00439813 0.0104965 -0.00186295 -0.00187694 -0.00353414
33 3.25 0.022449 0.0137954 0.0177887 0.00606665 -0.00486064 -0.00533601 -0.00375153
34 3.35 0.0102041 0.00111415 0.00909929 0.00298013 -0.0059702 -0.00403254 -0.00348574
35 3.45 0.00612245 0.0135715 0.00305099 0.00729133 -0.00463754 -0.00282706 -0.00384807
36 3.55 0.0244898 0.0226469 0.0163589 0.0164809 -0.00257459 -0.00329175 -0.00382192
37 3.65 0.0142857 0.00306616 0.00959552 0.0137095 -0.00363183 -0.00354071 -0.0036817
38 3.75 0.022449 0.0185088 0.0100783 0.00824839 -0.00429044 -0.00390925 -0.0036164
39 3.85 0.0183673 0.0112709 0.00567008 0.0143857 -0.00401607 -0.00651232 -0.00329142
40 3.95 0.0183673 0.00921695 0.0157931 0.0163705 -0.00443406 -0.00659973 -0.00324399
41 4.05 0.0183673 0.0194274 0.0236376 0.0237904 -0.00391258 -0.00545495 -0.00282083
42 4.15 0.0142857 0.00409719 0.0126395 0.00394336 -0.00298952 -0.00355473 -0.00212215
43 4.25 0.0204082 0.0289703 0.0196923 0.0295442 -0.00150762 0.00294374 -0.00161944
44 4.35 0.0142857 0.00657307 0.013917 0.00998253 -0.00168479 -0.00209414 -0.00190455
45 4.45 0.0142857 0.00799697 0.00932012 0.00465781 -0.00253375 -0.00359758 -0.00199223
46 4.55 0.0204082 0.0048974 0.00738915 0.00779061 -0.00242355 -0.00361223 -0.00215354
47 4.65 0.00612245 0.00131744 0.000257775 0.00428642 -0.00144034 -0.0013567 -0.00231269
48 4.75 0.0163265 0.00501973 0.0176572 0.0263596 -0.00138655 -0.00166821 -0.00240146
49 4.85 0.0183673 0.0133679 0.017407 0.0091438 0.00101778 -0.00135758 0.00311202
50 4.95 0.0142857 0.00918431 0.00457915 0.0118493 0.00163827 -0.00105173 0.00492381
51 5.05 0.0142857 0.00404142 0.00462452 0.00499355 0.00075072 -0.00372535 0.00478162
52 5.15 0.0163265 0.0122344 0.00416916 0.0183047 0.000722303 -0.00159019 0.00464514
53 5.25 0.0122449 0.0118447 0.00883354 0.0104671 -0.00046658 -0.00312371 0.00471918
54 5.35 0.0204082 0.0105517 0.0171643 0.025131 -0.00284507 -0.000910869 0.00464943
55 5.45 0.0142857 0.0149456 0.0172189 0.00541062 0.000681143 -0.000553349 0.0047398
56 5.55 0.0183673 0.00952234 0.0120163 0.00915225 0.00304992 0.00889178 0.00465412
57 5.65 0.0204082 0.0223163 0.0119943 0.00984004 -0.00315555 -0.00388208 -0.0031438
58 5.75 0.0122449 0.0198442 0.0220992 0.00184951 0.00156272 -0.00172802 -0.000707418
59 5.85 0.022449 0.0124792 0.00738489 0.00882297 0.00139824 -0.00246244 -0.000960521
60 5.95 0.0122449 0.00403477 0.00909513 0.00434871 -0.000627022 -0.00345934 -0.00161817
61 6.05 0.00204082 0.00124684 0.000631435 0.00605962 -0.0013149 -0.00406706 -0.00166863
62 6.15 0.0163265 0.00760458 0.0131675 0.00634061 -0.000847687 -0.004803 -0.00211032
63 6.25 0.00612245 0.00116196 0.00193312 0.00026001 0.000397994 -0.00315875 -0.00236925
64 6.35 0.0163265 0.0100288 0.0192516 0.00872214 -0.00483732 -0.00228907 -0.0011678
65 6.45 0.0183673 0.0121491 0.014478 0.0162421 -0.00585998 -0.00268419 -0.00113505
66 6.55 0.022449 0.0142493 0.00905043 0.0111423 -0.00698882 -0.00353138 -0.00391795
67 6.65 0.0285714 0.0236401 0.0126897 0.0407366 -0.00610862 -0.00769003 -0.00400333
68 6.75 0.022449 0.0121379 0.0155698 0.0296111 -0.00614299 -0.00609217 -0.00398014
69 6.85 0.0102041 0.0123359 0.00370874 0.00680531 -0.00506908 -0.00565616 -0.00356132
70 6.95 0.0142857 0.00988064 0.012541 0.0124191 -0.000316215 -0.00489472 -0.00186591
71 7.05 0.0183673 0.0105793 0.0177677 0.00506484 -0.00142031 -0.00299023 0.000991409
72 7.15 0.0387755 0.0222634 0.0412393 0.0399074 -0.00519382 -0.00468183 0.000356759
73 7.25 0.0122449 0.00957025 0.0066111 0.00471396 0.00123091 -0.00698047 -0.00502546
74 7.35 0.0183673 0.024531 0.0169248 0.0270447 0.00182271 -0.00624288 -0.00672039
75 7.45 0.0244898 0.0222242 0.0222904 0.0123414 -0.00410722 -0.00977171 -0.00832868
76 7.55 0.0285714 0.0114575 0.0268155 0.0106562 -0.00693597 -0.0115999 -0.0132717
77 7.65 0.022449 0.0112809 0.0157746 0.0145396 -0.0113138 -0.00980728 -0.00896405
78 7.75 0.0408163 0.0638941 0.028266 0.028899 -0.00450478 -0.0153045 -0.00901514
79 7.85 0.0306122 0.0239274 0.0215158 0.044155 -0.0091506 -0.0171362 -0.01396
80 7.95 0.0244898 0.0367699 0.024149 0.0264543 -0.0103562 -0.0162469 -0.0194916
81 8.05 0.0510204 0.0549253 0.0328558 0.0296923 -0.0259505 -0.0291788 -0.0274528
82 8.15 0.0428571 0.0473449 0.02791 0.0470584 -0.0241888 -0.0201696 -0.0374588
83 8.25 0.0408163 0.0436108 0.0357364 0.0364221 -0.0261415 -0.0228763 -0.0450491
84 8.35 0.0693878 0.0651441 0.0685435 0.0643354 -0.0359087 -0.0354988 -0.0588055
85 8.45 0.0877551 0.0567487 0.0623837 0.0664764 -0.00849867 -0.0432479 -0.0647617
86 8.55 0.0918367 0.0694667 0.0587569 0.088642 -0.0542036 -0.0664173 -0.0825621
87 8.65 0.112245 0.125704 0.147192 0.108532 -0.0750547 -0.121613 -0.103852
88 8.75 0.157143 0.138691 0.123675 0.108426 -0.144604 -0.111866 -0.112327
89 8.85 0.120408 0.112929 0.109109 0.116779 -0.161377 -0.140479 -0.131744
90 8.95 0.15102 0.119809 0.179458 0.129648 -0.149737 -0.161013 -0.138552
91 9.05 0.181633 0.174881 0.156307 0.139006 -0.246616 -0.213513 -0.164949
92 9.15 0.25102 0.203685 0.183998 0.185435 -0.313242 -0.215439 -0.189267
93 9.25 0.253061 0.200517 0.216905 0.156603 -0.302804 -0.349563 -0.221584
94 9.35 0.3 0.275316 0.217492 0.225803 -0.297548 -0.34432 -0.25555
95 9.45 0.318367 0.248282 0.240119 0.215055 -0.398352 -0.29612 -0.28359
96 9.55 0.363265 0.288532 0.30318 0.28295 -0.458762 -0.284081 -0.315303
97 9.65 0.37551 0.331621 0.288053 0.332935 -0.616593 -0.569852 -0.345331
98 9.75 0.363265 0.319606 0.294519 0.322847 -0.574666 -0.590456 -0.34492
99 9.85 0.389796 0.34688 0.296416 0.328869 -0.544 -0.627491 -0.360905
100 9.95 0.467347 0.52086 0.413616 0.414385 -0.58507 -0.715932 -0.370092
101 10.05 0.542857 0.45374 0.42439 0.493419 -0.635781 -0.688289 -0.379006
102 10.15 0.57551 0.544915 0.480073 0.48024 -0.693855 -0.783277 -0.389417
103 10.25 0.542857 0.488207 0.495185 0.457776 -0.772243 -1.05188 -0.383732
104 10.35 0.546939 0.489435 0.442929 0.446934 -0.621127 -0.810972 -0.402834
105 10.45 0.677551 0.585537 0.584636 0.523612 -0.801606 -0.620204 -0.477777
106 10.55 0.62449 0.561903 0.550893 0.562409 -0.865437 -0.900708 -0.501712
107 10.65 0.583673 0.512792 0.542123 0.549514 -0.902695 -0.825411 -0.481998
108 10.75 0.685714 0.521286 0.682194 0.589298 -0.911494 -0.975088 -0.535537
109 10.85 0.687755 0.55954 0.612367 0.538652 -0.913507 -0.887484 -0.567477
110 10.95 0.65102 0.534724 0.573344 0.528059 -0.942167 -0.809776 -0.611974
111 11.05 0.691837 0.57597 0.649707 0.549195 -1.15732 -0.775806 -0.645398
112 11.15 0.687755 0.529842 0.553486 0.558357 -0.696692 -0.684485 -0.695685
113 11.25 0.710204 0.600765 0.564413 0.651726 -0.933345 -1.02994 -0.714848
114 11.35 0.693878 0.589798 0.60638 0.582004 -0.96565 -0.934405 -0.701808
115 11.45 0.718367 0.595757 0.623916 0.67612 -0.831275 -0.600401 -0.682107
116 11.55 0.74898 0.686212 0.571631 0.596406 -0.915609 -0.895524 -0.716897
117 11.65 0.673469 0.512366 0.600344 0.544997 -0.79094 -0.836733 -0.680745
118 11.75 0.708163 0.67042 0.668706 0.57452 -0.942539 -1.00225 -0.654407
119 11.85 0.77551 0.665998 0.735773 0.676072 -1.07436 -0.940545 -0.69416
120 11.95 0.685714 0.509419 0.637765 0.573486 -1.00133 -1.00892 -0.715413
121 12.05 0.797959 0.634119 0.679155 0.743469 -0.632409 -0.744239 -0.696798
122 12.15 0.687755 0.541412 0.615694 0.575815 -0.549814 -0.737531 -0.600116
123 12.25 0.785714 0.699897 0.700892 0.734788 -0.449761 -0.790428 -0.654934
124 12.35 0.74898 0.630869 0.59103 0.592092 -1.07094 -0.919206 -0.678567
125 12.45 0.804082 0.641993 0.641211 0.651947 -1.12957 -1.08106 -0.666798
126 12.55 0.728571 0.556596 0.524616 0.609637 -1.10507 -0.838144 -0.577786
127 12.65 0.708163 0.713741 0.664578 0.624582 -0.878836 -0.950082 -0.625515
128 12.75 0.722449 0.588738 0.564835 0.580947 -1.27743 -1.01786 -0.636233
129 12.85 0.746939 0.698601 0.641035 0.705716 -0.937871 -0.706075 -0.570331
130 12.95 0.755102 0.5998 0.60818 0.591216 -0.810376 -0.674074 -0.604138
131 13.05 0.712245 0.615267 0.55527 0.56379 -0.829801 -0.623965 -0.631857
132 13.15 0.8 0.68439 0.647831 0.699235 -0.80029 -0.668141 -0.673175
133 13.25 0.797959 0.640804 0.645021 0.728286 -1.06096 -0.489439 -0.664581
134 13.35 0.795918 0.800385 0.743708 0.599471 -0.933363 -0.801036 -0.723237
135 13.45 0.734694 0.638417 0.566638 0.665545 -0.874947 -1.05182 -0.793794
136 13.55 0.716327 0.499804 0.60498 0.590212 -0.847962 -1.10847 -0.851653
137 13.65 0.720408 0.525211 0.536423 0.691652 -1.12021 -0.951211 -0.898595
138 13.75 0.734694 0.622021 0.626372 0.639944 -1.13287 -1.02361 -0.946754
139 13.85 0.77551 0.67627 0.682543 0.647785 -1.16047 -1.23698 -1.00416
140 13.95 0.726531 0.530888 0.596764 0.656513 -0.92242 -1.01708 -0.998027
141 14.05 0.795918 0.633354 0.699864 0.640271 -1.12811 -0.945448 -0.978248
142 14.15 0.785714 0.606538 0.70526 0.682876 -1.03383 -1.19212 -0.979386
143 14.25 0.75102 0.654916 0.621314 0.66387 -0.683227 -1.05734 -0.943701
144 14.35 0.720408 0.590987 0.680015 0.638581 -0.69023 -1.13083 -0.903856
145 14.45 0.720408 0.64522 0.64063 0.616662 -0.780732 -1.10266 -0.870828
146 14.55 0.669388 0.469609 0.551382 0.599944 -0.832184 -1.19278 -0.899595
147 14.65 0.791837 0.70694 0.640545 0.665611 -1.14145 -1.23204 -0.969546
148 14.75 0.744898 0.709526 0.617774 0.588781 -1.23212 -1.30372 -0.940359
149 14.85 0.765306 0.587903 0.711477 0.67334 -0.925288 -0.972723 -0.921425
150 14.95 0.846939 0.63552 0.773494 0.603798 -0.880099 -0.831352 -0.908179
151 15.05 0.75102 0.59801 0.723465 0.565904 -0.893337 -0.961509 -0.897436
152 15.15 0.75102 0.681063 0.697763 0.630024 -0.968149 -0.771277 -0.768289
153 15.25 0.777551 0.637875 0.68038 0.551487 -0.72223 -0.835484 -0.722128
154 15.35 0.693878 0.574752 0.738476 0.58741 -0.656426 -0.95721 -0.720584
155 15.45 0.716327 0.612092 0.639296 0.684427 -0.951884 -1.05369 -0.741988
156 15.55 0.777551 0.657661 0.66063 0.70692 -0.5888 -0.907629 -0.745412
157 15.65 0.714286 0.712387 0.618256 0.663876 -0.666077 -0.536824 -0.699859
158 15.75 0.806122 0.730824 0.65307 0.622563 -0.666294 -0.76418 -0.719822
159 15.85 0.785714 0.550256 0.700281 0.717877 -0.909786 -1.16933 -0.718301
160 15.95 0.74898 0.638165 0.705891 0.619317 -0.785924 -1.13542 -0.742849
161 16.05 0.77551 0.665325 0.651967 0.642232 -1.15924 -0.79331 -0.740109
162 16.15 0.744898 0.632451 0.656391 0.66392 -0.929812 -0.719949 -0.675308
163 16.25 0.746939 0.549752 0.671152 0.580286 -0.812038 -0.559294 -0.614535
164 16.35 0.722449 0.514858 0.610595 0.670435 -0.629413 -0.611257 -0.602642
165 16.45 0.706122 0.544113 0.59949 0.596453 -1.2281 -0.925575 -0.624731
166 16.55 0.82449 0.632386 0.733803 0.709323 -1.04745 -0.986567 -0.643811
167 16.65 0.797959 0.71456 0.65503 0.697294 -0.770644 -0.8361 -0.654114
168 16.75 0.785714 0.660482 0.755442 0.635662 -1.006 -0.793357 -0.741181
169 16.85 0.72449 0.703343 0.579484 0.636925 -0.905194 -0.494844 -0.763668
170 16.95 0.7 0.555236 0.494888 0.555638 -1.03144 -0.839689 -0.804683
171 17.05 0.738776 0.672505 0.63988 0.64477 -1.08666 -0.865908 -0.838905
172 17.15 0.769388 0.678449 0.647529 0.719088 -0.950406 -0.569775 -0.817158
173 17.25 0.759184 0.678979 0.590044 0.63557 -1.00019 -0.99393 -0.758485
174 17.35 0.810204 0.68832 0.66822 0.607412 -0.546773 -0.765482 -0.783059
175 17.45 0.769388 0.657082 0.611347 0.573649 -1.05034 -0.946442 -0.817062
176 17.55 0.695918 0.546699 0.610612 0.603574 -0.941106 -0.984457 -0.877297
177 17.65 0.714286 0.615493 0.603195 0.501948 -0.974785 -1.00238 -0.896037
178 17.75 0.761224 0.59059 0.684059 0.668596 -0.919723 -0.676891 -0.855076
179 17.85 0.759184 0.630081 0.734633 0.644312 -0.863573 -0.786938 -0.807029
180 17.95 0.777551 0.609685 0.694323 0.662263 -1.15792 -0.675046 -0.850911
181 18.05 0.734694 0.626049 0.640897 0.644958 -0.856777 -0.862451 -0.872653
182 18.15 0.789796 0.763857 0.729994 0.722636 -0.823044 -0.892226 -0.858273
183 18.25 0.687755 0.582862 0.599227 0.567966 -0.86821 -1.09338 -0.856897
184 18.35 0.785714 0.713353 0.601709 0.688248 -0.883184 -1.10655 -0.845762
185 18.45 0.757143 0.645787 0.645296 0.551307 -0.72484 -0.612143 -0.799927
186 18.55 0.74898 0.687429 0.618112 0.668871 -0.825725 -0.310815 -0.77911
