# Time-averaged data for fix fB
# TimeStep Number-of-rows
# Row c_pB[1] c_pB[2] c_pB[3] c_pB[4] c_pB[5] c_pB[6] c_pB[7] c_pB[8]
0 360
193 19.25 0.723438 0.597662 0.619949 0.613923 -0.82721 -0.822168 -0.933185
194 19.35 0.725 0.652033 0.666968 0.58805 -0.650995 -0.900969 -0.923068
195 19.45 0.751563 0.631994 0.654892 0.642165 -0.562561 -0.67927 -0.915909
196 19.55 0.760938 0.695538 0.699958 0.684048 -0.702707 -0.692452 -0.905449
197 19.65 0.801563 0.701348 0.773392 0.668975 -0.753937 -0.36473 -0.876564
198 19.75 0.746875 0.6742 0.586924 0.658312 -0.836485 -0.783765 -0.850305
199 19.85 0.767188 0.716925 0.707537 0.635963 -0.843188 -0.810501 -0.826167
200 19.95 0.798438 0.693993 0.696497 0.793651 -0.984683 -0.754611 -0.823109
201 20.05 0.789063 0.639502 0.563889 0.674762 -0.92356 -0.802874 -0.843528
202 20.15 0.746875 0.659383 0.653676 0.646439 -0.66733 -0.907476 -0.893629
203 20.25 0.725 0.657559 0.601044 0.70343 -0.681173 -0.663923 -0.803956
204 20.35 0.6875 0.551718 0.617842 0.537709 -0.60497 -0.670234 -0.779763
205 20.45 0.790625 0.605879 0.700044 0.763316 -0.845935 -0.949115 -0.796501
206 20.55 0.803125 0.618368 0.640881 0.739666 -0.613897 -0.630987 -0.834627
207 20.65 0.789062 0.646747 0.649418 0.698654 -0.800838 -0.620023 -0.887411
208 20.75 0.746875 0.668878 0.654098 0.559042 -0.816427 -0.776416 -0.905788
209 20.85 0.76875 0.669423 0.66815 0.689163 -0.749665 -0.666539 -0.893818
210 20.95 0.73125 0.582462 0.653986 0.644737 -0.877809 -0.716169 -0.907214
211 21.05 0.773437 0.646615 0.609396 0.638562 -0.966603 -0.463878 -0.881672
212 21.15 0.764063 0.601663 0.535096 0.690735 -0.948748 -0.723376 -0.847054
213 21.25 0.717188 0.620852 0.575118 0.641755 -1.14188 -0.989958 -0.855992
214 21.35 0.771875 0.579815 0.661856 0.700959 -1.06573 -0.940932 -0.867986
215 21.45 0.709375 0.614277 0.55226 0.614547 -0.936234 -0.677939 -0.869421
216 21.55 0.764062 0.643473 0.690348 0.568923 -0.479822 -0.862683 -0.865137
217 21.65 0.776563 0.617945 0.624461 0.663412 -0.978717 -0.741805 -0.863816
218 21.75 0.773438 0.68193 0.594245 0.691039 -0.753196 -0.660271 -0.816134
219 21.85 0.8 0.699337 0.641522 0.693364 -1.01983 -0.722265 -0.754278
220 21.95 0.7625 0.641213 0.665355 0.659042 -0.904028 -0.948111 -0.757478
221 22.05 0.689063 0.586149 0.574369 0.5832 -1.15691 -1.03295 -0.737359
222 22.15 0.76875 0.651704 0.632594 0.671952 -0.911734 -0.641128 -0.768987
223 22.25 0.7125 0.581165 0.585015 0.612405 -0.474933 -0.645792 -0.705457
224 22.35 0.7375 0.68103 0.632048 0.634511 -0.468725 -0.850504 -0.707344
225 22.45 0.715625 0.660275 0.564305 0.625125 -0.758225 -0.725919 -0.733625
226 22.55 0.785938 0.59241 0.622529 0.570603 -0.818425 -0.800975 -0.806957
227 22.65 0.848437 0.685323 0.801209 0.742566 -0.809598 -0.884056 -0.798926
228 22.75 0.745313 0.622346 0.563689 0.607324 -0.58151 -0.820541 -0.796023
229 22.85 0.670313 0.585195 0.622636 0.540922 -0.570891 -0.835549 -0.774629
230 22.95 0.767187 0.689282 0.645405 0.650915 -0.56459 -0.581598 -0.725099
231 23.05 0.73125 0.606703 0.59803 0.608975 -0.670885 -0.448624 -0.724497
232 23.15 0.717187 0.698321 0.594788 0.664413 -0.607795 -0.663404 -0.723672
233 23.25 0.775 0.61928 0.672988 0.582195 -0.942185 -0.907726 -0.767535
234 23.35 0.68125 0.546759 0.621493 0.60737 -1.07709 -0.963417 -0.805054
235 23.45 0.834375 0.794257 0.73247 0.824302 -0.801231 -0.84867 -0.767973
236 23.55 0.785937 0.673772 0.719603 0.731798 -0.684463 -0.70465 -0.741781
237 23.65 0.728125 0.663072 0.683213 0.542642 -0.597641 -0.780711 -0.756635
238 23.75 0.726563 0.633256 0.607717 0.642501 -0.483756 -0.602764 -0.764528
239 23.85 0.765625 0.653076 0.656216 0.737951 -0.881283 -0.727154 -0.749788
240 23.95 0.732813 0.71153 0.772772 0.677288 -0.910196 -0.950243 -0.727583
241 24.05 0.701563 0.560545 0.631391 0.546133 -0.647189 -0.950748 -0.712025
242 24.15 0.676563 0.570998 0.597935 0.564621 -0.875127 -1.129 -0.736243
243 24.25 0.742187 0.645244 0.566144 0.575203 -0.549816 -0.78929 -0.683214
244 24.35 0.732813 0.628333 0.623929 0.594947 -0.949462 -0.76101 -0.677214
245 24.45 0.714062 0.555881 0.643465 0.609794 -0.852968 -0.673464 -0.675954
246 24.55 0.739063 0.597518 0.60936 0.672493 -1.08021 -1.08197 -0.688769
247 24.65 0.68125 0.676593 0.542316 0.557429 -0.951925 -1.11957 -0.678677
248 24.75 0.775 0.673654 0.660219 0.695757 -0.749483 -1.08753 -0.6821
249 24.85 0.660938 0.551066 0.576282 0.603666 -0.776987 -0.970509 -0.666506
250 24.95 0.639062 0.512576 0.488018 0.589799 -1.12087 -0.955611 -0.641265
251 25.05 0.673437 0.593742 0.561532 0.532485 -0.99949 -0.857871 -0.675178
252 25.15 0.659375 0.545047 0.553998 0.617049 -1.00709 -1.03477 -0.727281
253 25.25 0.621875 0.590591 0.572136 0.525161 -1.12956 -0.992662 -0.739825
254 25.35 0.654687 0.537875 0.576527 0.574868 -1.15971 -1.11897 -0.761357
255 25.45 0.56875 0.478709 0.423094 0.441191 -0.622862 -0.789056 -0.724042
256 25.55 0.546875 0.425582 0.447648 0.45159 -0.739973 -0.783036 -0.658573
257 25.65 0.557813 0.500796 0.460303 0.52189 -0.859077 -0.863108 -0.61645
258 25.75 0.534375 0.477753 0.493933 0.464125 -0.656346 -0.704568 -0.581644
259 25.85 0.50625 0.462639 0.428556 0.429087 -0.741297 -0.657275 -0.535724
260 25.95 0.46875 0.385575 0.373301 0.439902 -0.750978 -0.706736 -0.523031
261 26.05 0.448438 0.376512 0.338672 0.399678 -0.669645 -0.578895 -0.478855
262 26.15 0.428125 0.350346 0.392657 0.409956 -0.622319 -0.495296 -0.400348
263 26.25 0.392187 0.360419 0.330777 0.23873 -0.607186 -0.550186 -0.341215
264 26.35 0.348437 0.353085 0.293874 0.298497 -0.443331 -0.483909 -0.284923
265 26.45 0.295313 0.200363 0.274265 0.246632 -0.327788 -0.340099 -0.273269
266 26.55 0.276562 0.277516 0.229793 0.225881 -0.33321 -0.222928 -0.231861
267 26.65 0.24375 0.186475 0.185295 0.164236 -0.324901 -0.262964 -0.204838
268 26.75 0.215625 0.172335 0.197638 0.209922 -0.26961 -0.268007 -0.180482
269 26.85 0.184375 0.156259 0.16645 0.161947 -0.166831 -0.240122 -0.156955
270 26.95 0.15625 0.133972 0.09977 0.124976 -0.165571 -0.152125 -0.131561
271 27.05 0.142187 0.153932 0.123253 0.0921189 -0.151992 -0.160205 -0.108135
272 27.15 0.139062 0.10361 0.110782 0.13428 -0.0731207 -0.116208 -0.0985305
273 27.25 0.114062 0.094217 0.106621 0.0850263 -0.0815188 -0.0603938 -0.0811548
274 27.35 0.084375 0.0607235 0.0770526 0.080219 -0.0868453 -0.0779099 -0.068003
275 27.45 0.0828125 0.0750516 0.0859315 0.0654197 -0.061175 -0.0450178 -0.0582052
276 27.55 0.065625 0.0535053 0.0744079 0.0563075 -0.0105697 -0.016346 -0.0457638
277 27.65 0.0515625 0.0322626 0.0286328 0.0425589 0.00701269 -0.00957539 -0.0452922
278 27.75 0.0421875 0.0507598 0.0290511 0.0422043 -0.0285029 -0.0260678 -0.0408348
279 27.85 0.04375 0.0334286 0.0340248 0.0213122 -0.0223734 -0.0199529 -0.0330912
280 27.95 0.0296875 0.0159385 0.0251548 0.0100732 -0.016323 -0.00683542 -0.0284445
281 28.05 0.025 0.0241319 0.028065 0.0219991 -0.0127087 -0.0082875 -0.0233451
282 28.15 0.028125 0.0416163 0.0143591 0.0217763 -0.00817949 -0.0137844 -0.0198563
283 28.25 0.0265625 0.0315129 0.0218158 0.0188447 -0.0116573 -0.0131543 -0.0180989
284 28.35 0.0203125 0.0210865 0.0171919 0.0080842 -0.00462156 -0.00872683 -0.0142939
285 28.45 0.021875 0.0110065 0.00792193 0.0267683 -0.00617473 -0.00908413 -0.0114196
286 28.55 0.021875 0.0157577 0.014807 0.00747349 -0.00522297 -0.0072828 -0.0103104
287 28.65 0.025 0.0164479 0.01655 0.0237227 0.00819138 -0.00708801 -0.00826437
288 28.75 0.0171875 0.0176847 0.00842115 0.00428715 0.016155 0.000758934 -0.00508987
289 28.85 0.015625 0.0267164 0.00968184 0.0141818 0.00105142 -0.0010634 -0.00451518
290 28.95 0.0125 0.00535372 0.0062061 0.00968495 -0.00348604 -0.00194033 -0.00408848
291 29.05 0.0171875 0.0172226 0.0129161 0.00902455 0.000186012 -0.00027601 -0.000421526
292 29.15 0.0171875 0.0105619 0.0130277 0.0140027 0.00302167 -0.00110143 -7.84255e-05
293 29.25 0.015625 0.00456228 0.0123329 0.0127652 0.00163309 -0.00217398 -0.000556245
294 29.35 0.01875 0.0140952 0.0166156 0.0209043 0.0016442 -0.0017793 -0.000743227
295 29.45 0.0125 0.0066538 0.0195867 0.00683663 0.0023358 -0.000691342 -0.000899232
296 29.55 0.015625 0.0110077 0.0249494 0.0151521 0.00198369 -0.00198041 -0.000609535
297 29.65 0.0109375 0.0242967 0.00423015 0.00556672 -0.00242013 -0.0058117 -0.00339122
298 29.75 0.0078125 0.0120853 0.00214599 0.0125031 -0.00185669 -0.00386489 -0.00351209
299 29.85 0.009375 0.00404236 0.011496 0.00832515 -0.00189663 -0.0034406 -0.00382544
300 29.95 0.0109375 0.00989913 0.0145535 0.0254844 -0.00202247 -0.00472506 -0.00399205
301 30.05 0.021875 0.00918402 0.00925123 0.0121335 -0.0018731 -0.00514152 -0.00366293
302 30.15 0.009375 0.00654213 0.00652575 0.0050165 -0.00181694 -0.00241626 -0.00353648
303 30.25 0.0046875 0.0106722 0.0134944 0.00244941 -0.00134578 -0.00191813 -0.00344318
304 30.35 0.015625 0.011239 0.010842 0.0150363 -0.00260991 -0.00176581 -0.00353076
305 30.45 0.0125 0.00392683 0.00988365 0.0156088 -0.00385194 -0.00171225 -0.00375265
306 30.55 0.0140625 0.0121355 0.0125697 0.00905795 -0.00360842 -0.00191309 -0.00377743
307 30.65 0.0140625 0.00938207 0.00582383 0.0127008 -0.00344428 -0.00192877 -0.00413868
308 30.75 0.0140625 0.0103258 0.010175 0.00901852 -0.00381475 -0.00208482 -0.00414
309 30.85 0.015625 0.00439159 0.0169185 0.0054894 -0.00211774 -0.00218812 -0.0034593
310 30.95 0.021875 0.0163713 0.0156802 0.0190298 0.00223139 -0.00251029 -0.00153999
311 31.05 0.015625 0.0250669 0.0154128 0.0187141 0.000908675 -0.00224768 -0.00164746
312 31.15 0.0171875 0.0322112 0.0145265 0.0173201 0.000855869 -0.00195207 -0.00141178
313 31.25 0.0109375 0.0055771 0.00276636 0.0132878 0.00182085 -0.00351048 -0.000654362
314 31.35 0.015625 0.0140195 0.0218797 0.0136883 0.00224996 -0.00479785 -0.000120577
315 31.45 0.0109375 0.00957362 0.0104937 0.00375246 0.000104382 0.000501522 -0.00128046
316 31.55 0.00625 0.000596722 0.00539992 0.00578702 -0.000994962 0.00086127 -0.00183142
317 31.65 0.01875 0.023729 0.0083883 0.0202298 -0.00358137 4.65428e-05 -0.000840147
318 31.75 0.0171875 0.0141907 0.0164047 0.00995078 -0.00352422 -0.000837289 0.000172413
319 31.85 0.01875 0.0193973 0.0158461 0.0243471 -0.00227788 -0.00296517 -6.35022e-05
320 31.95 0.009375 0.00310241 0.00385887 0.00724876 -0.00227787 -0.00305935 6.93827e-06
321 32.05 0.021875 0.0211389 0.00828193 0.0175268 -0.00269559 -0.000498233 -0.000144967
322 32.15 0.015625 0.00910123 0.0152375 0.0201246 -0.00313991 -0.00305277 2.78874e-05
323 32.25 0.0109375 0.00836037 0.013893 0.00686227 -0.00195807 -0.0019591 0.000158573
324 32.35 0.015625 0.005098 0.0236011 0.0175817 -0.00442039 -0.00622359 -2.96652e-05
325 32.45 0.0109375 0.0019882 0.0140855 0.00882082 -0.00278625 -0.00200228 -0.000518774
326 32.55 0.01875 0.0139345 0.0311301 0.0125496 -0.00362705 -0.00186901 0.000489255
327 32.65 0.0234375 0.0124407 0.0215111 0.0324832 -0.00498896 -0.00196377 0.00235741
328 32.75 0.0109375 0.00780994 0.00957322 0.0058284 -0.00226515 -0.00124817 0.00414424
329 32.85 0.0078125 0.012976 0.00328034 0.0075728 -0.00282228 -0.00173275 0.0044897
330 32.95 0.0203125 0.0184398 0.01031 0.0110987 -0.00298218 -0.00238045 0.00412547
331 33.05 0.0171875 0.00716173 0.0180673 0.0273238 -0.00140873 -0.000709504 0.00465661
332 33.15 0.015625 0.0105826 0.0205259 0.0149217 -0.000586005 -0.000906631 0.00444988
333 33.25 0.0078125 0.00313353 0.00721179 0.00310072 0.000425939 -0.000611982 0.00456632
334 33.35 0.0171875 0.018749 0.0143774 0.00979084 0.00295278 0.00425253 0.00539095
335 33.45 0.021875 0.0290819 0.00810265 0.0211617 0.000877366 0.00216253 0.00423258
336 33.55 0.0171875 0.0173183 0.0275994 0.0101729 -0.00116202 -0.000274544 -0.000302016
337 33.65 0.009375 0.0163499 0.00380039 0.00576846 -0.00175491 -0.00130118 -0.00116164
338 33.75 0.01875 0.0203121 0.0123893 0.00967169 -0.00299948 -0.00252569 -0.00155279
339 33.85 0.0078125 0.012472 0.00386353 0.00976563 -0.00272029 0.0036968 -0.000968729
340 33.95 0.0140625 0.00470649 0.0109443 0.0108228 -0.00691624 0.00846858 -0.000301876
341 34.05 0.0171875 0.0191963 0.0107369 0.030354 -0.00354837 0.00979309 -0.000354759
342 34.15 0.01875 0.0196079 0.023258 0.0200563 -0.00363055 0.0102701 0.000207604
343 34.25 0.009375 0.00279834 0.00326633 0.00844584 -0.00175311 -4.00571e-05 -0.00123765
344 34.35 0.015625 0.0151209 0.0113999 0.00506925 0.00185297 -0.00038413 0.000440436
345 34.45 0.0140625 0.0168907 0.00606612 0.00819693 0.00314771 0.000912027 0.00142523
346 34.55 0.0046875 0.00612335 0.00205727 0.00160834 0.00316319 0.00147271 0.00169249
347 34.65 0.015625 0.0213968 0.00240109 0.0137902 0.00209163 0.000671361 0.00220488
348 34.75 0.0140625 0.00458452 0.00674455 0.00891318 0.00227752 -0.00170514 0.00274638
349 34.85 0.015625 0.00925976 0.0140221 0.0117448 -0.000706842 -0.00380638 0.000787954
350 34.95 0.0125 0.0190152 0.00752096 0.00860459 -0.000810171 -0.00122302 0.000360032
351 35.05 0.00625 0.00115324 0.003878 0.00417933 -0.000604453 -0.000836448 0.000434
352 35.15 0.009375 0.0173571 0.00444542 0.00677113 -0.000801385 0.000362709 -0.00042372
353 35.25 0.0125 0.00816075 0.00462965 0.0141596 -0.00124885 0.000481703 -0.000512268
354 35.35 0.015625 0.0109942 0.0138899 0.0169898 -0.00165988 -0.000494534 -0.000630083
355 35.45 0.0125 0.00650536 0.00272597 0.0162511 -0.00221281 -0.000795881 -0.00088319
356 35.55 0.01875 0.0111788 0.0181582 0.0167659 -0.00176667 -0.00118179 -0.000728899
357 35.65 0.0046875 0.00144817 0.000837163 0.00180912 -0.00211013 -0.00173735 -0.00100828
358 35.75 0.0078125 0.00367006 0.00133993 0.00579656 -0.00219724 -0.00104523 -0.00157892
359 35.85 0.0109375 0.0155556 0.0156116 0.00658161 -0.00181 -0.000981235 -0.001607
360 35.95 0.0171875 0.0248349 0.014262 0.0109404 -0.00136756 -0.000619437 -0.00140803
128000 360
1 0.05 0.0169231 0.0145281 0.0206492 0.0105241 -0.00151579 -0.000425231 -0.00147455
2 0.15 0.0107692 0.00466777 0.0141918 0.0026084 -0.00191087 -0.00117923 -0.00180335
3 0.25 0.0169231 0.0163205 0.0175354 0.0163877 -0.00230901 -0.00144134 -0.00222241
4 0.35 0.0123077 0.0105362 0.00818918 0.0187238 -0.00224411 -0.00186006 -0.0024197
5 0.45 0.00769231 0.00436775 0.00263794 0.00730486 -0.00207336 -0.00149901 -0.00240845
6 0.55 0.0138462 0.0110259 0.00348035 0.00686221 -0.00209334 -0.00148208 -0.00242894
7 0.65 0.00769231 0.00318015 0.0197068 0.00733725 -0.00229094 -0.00135729 -0.00248682
8 0.75 0.0153846 0.01224 0.0255821 0.0101276 -0.00270715 -0.00265018 -0.00254292
9 0.85 0.0123077 0.025228 0.00864351 0.00912351 -0.00298036 -0.00251182 -0.00205017
10 0.95 0.0107692 0.0113805 0.00869744 0.00618898 -0.00278144 -0.00427696 -0.00208061
11 1.05 0.0138462 0.0181553 0.00435319 0.0125813 -0.00217111 -0.0016515 -0.00204935
12 1.15 0.00923077 0.0042197 0.0194578 0.00174423 -0.00295796 -0.0034749 -0.00192975
13 1.25 0.0153846 0.00759131 0.00788281 0.0107459 -0.0035079 -0.0042257 -0.00197223
14 1.35 0.0138462 0.012411 0.00213383 0.00596391 -0.00333911 -0.00348134 -0.00190696
15 1.45 0.0153846 0.0141647 0.0179237 0.0196977 -0.00222388 -0.00191187 -0.0016639
16 1.55 0.0169231 0.00979445 0.0164316 0.0136044 -0.00228157 -0.00250248 -0.00170393
17 1.65 0.0169231 0.0100428 0.0226644 0.0097037 -0.00190495 -0.00115671 -0.001671
18 1.75 0.0107692 0.0160159 0.00435562 0.00865871 -0.00233196 -0.00178885 -0.00160173
19 1.85 0.0153846 0.00377712 0.00348336 0.0111696 -0.00798499 -0.00448594 -0.00205315
20 1.95 0.0123077 0.016862 0.00770966 0.00533014 -0.00307653 -0.00240762 -0.00185416
21 2.05 0.02 0.022173 0.0145645 0.0107479 -0.00250847 -0.00126785 -0.00195395
22 2.15 0.0123077 0.0169629 0.00147583 0.00742086 -0.00222175 -0.000442327 -0.00117042
23 2.25 0.0261538 0.0105047 0.0269056 0.0231024 -0.00139545 9.28864e-05 -0.000261522
24 2.35 0.00923077 0.00166101 0.00726386 0.0066818 -0.00184046 -9.99091e-05 -0.000651641
25 2.45 0.0230769 0.0168826 0.0156534 0.00725128 -0.00337014 -0.00155866 -0.000866147
26 2.55 0.0138462 0.00476665 0.00468327 0.00549781 -0.00333635 -0.000423495 -0.000694192
27 2.65 0.0107692 0.00851512 0.0240964 0.0134713 -0.00274197 0.00406732 -0.000706298
28 2.75 0.0107692 0.00461804 0.00953145 0.00630583 -0.00258847 0.00379359 -0.000706366
29 2.85 0.0107692 0.00719405 0.0120316 0.0176869 -0.00122304 -0.00036927 -0.00127543
30 2.95 0.00769231 0.0032028 0.0113048 0.00859149 -0.00127215 -0.000986003 -0.00254969
31 3.05 0.0138462 0.0229899 0.0123753 0.0165566 -0.00172551 -0.00137424 -0.00308292
32 3.15 0.0138462 0.00588298 0.00845973 0.0136684 -0.00181566 -0.00164812 -0.00339145
33 3.25 0.0215385 0.0149462 0.016179 0.00625765 -0.0040614 -0.00425205 -0.00353237
34 3.35 0.0107692 0.00441766 0.00704156 0.00541762 -0.00491043 -0.00331809 -0.0033128
35 3.45 0.00615385 0.0115812 0.00262761 0.00702987 -0.00386745 -0.00237079 -0.00330891
36 3.55 0.02 0.0184129 0.0130599 0.013713 -0.00222535 -0.00267465 -0.00325344
37 3.65 0.0153846 0.00490523 0.00991043 0.0120839 -0.00306328 -0.00290109 -0.0031747
38 3.75 0.02 0.0182811 0.00767247 0.00655021 -0.00409298 -0.00381202 -0.0031297
39 3.85 0.0184615 0.0126878 0.00760808 0.0184385 -0.00427976 -0.00620808 -0.00290071
40 3.95 0.0184615 0.012405 0.0121899 0.0168336 -0.00448484 -0.00542306 -0.00257393
41 4.05 0.0153846 0.0158113 0.0178413 0.020688 -0.00370291 -0.00414039 -0.00217605
42 4.15 0.0153846 0.00383741 0.0136682 0.00616706 0.00205406 -0.00263398 -0.00150946
43 4.25 0.0215385 0.0245623 0.0197791 0.0301965 0.00462385 0.00226206 -0.00107447
44 4.35 0.0153846 0.0113108 0.0141073 0.0201029 -0.00131826 -0.00182597 -0.00140337
45 4.45 0.0107692 0.00602848 0.00702594 0.00351127 -0.00193749 -0.00285819 -0.00147143
46 4.55 0.0184615 0.00687388 0.00931119 0.0119804 -0.00183198 -0.0028548 -0.00156649
47 4.65 0.0107692 0.0151132 0.00426352 0.00365058 -0.00114244 -0.00125528 -0.00173483
48 4.75 0.0153846 0.00884455 0.013948 0.0232658 -0.000655769 -0.000633251 -0.000933931
49 4.85 0.0184615 0.0109117 0.0148672 0.00981525 0.00148855 0.000280658 0.00393326
50 4.95 0.0153846 0.0118932 0.0130746 0.013419 0.00156039 0.00053299 0.0052862
51 5.05 0.0123077 0.00313214 0.00353731 0.00440414 0.000525813 -0.00155055 0.00514202
52 5.15 0.0153846 0.00932522 0.00559928 0.0176521 -0.00175662 -0.00023455 0.00502473
53 5.25 0.0123077 0.00941634 0.0126808 0.00819623 5.96958e-05 -0.00108322 0.00511079
54 5.35 0.0169231 0.0110175 0.012955 0.0192635 -0.00166402 0.000119196 0.00486438
55 5.45 0.0138462 0.0135195 0.0146134 0.00436587 0.000194625 -0.00129739 0.00426946
56 5.55 0.0184615 0.0281873 0.0171858 0.013146 0.00203032 0.00641735 0.00372898
57 5.65 0.0153846 0.0168231 0.00904187 0.00741787 -0.0041864 -0.00341261 -0.00235276
58 5.75 0.0123077 0.0154643 0.0172152 0.00413963 -0.000183589 -0.00166817 -0.000517484
59 5.85 0.02 0.0254295 0.00624216 0.0165439 0.00102352 -0.00183496 -0.000631948
60 5.95 0.0138462 0.0079928 0.0110637 0.00816262 -0.000556981 -0.00261217 -0.00114919
61 6.05 0.00307692 0.00228342 0.00310255 0.00458244 -0.00111608 -0.00309743 -0.00125749
62 6.15 0.0153846 0.00724494 0.0105725 0.00565886 -0.000765767 -0.00363861 -0.00154209
63 6.25 0.0107692 0.0022779 0.00296106 0.00310579 -0.000307786 -0.00289496 -0.00187407
64 6.35 0.0169231 0.00850851 0.0163804 0.00841952 -0.00421765 -0.00223392 -0.00094374
65 6.45 0.0184615 0.0145324 0.0120012 0.0144801 -0.00501055 -0.00255122 -0.000959507
66 6.55 0.02 0.0149241 0.00748247 0.0091936 -0.00561297 -0.00298296 -0.00299546
67 6.65 0.0246154 0.0182141 0.0148076 0.0345272 -0.00477694 -0.0058745 -0.00304391
68 6.75 0.02 0.0111265 0.0119031 0.0306466 -0.00489358 -0.0046909 -0.0031157
69 6.85 0.0107692 0.013034 0.0115363 0.00820546 -0.00406217 -0.00446024 -0.00281973
70 6.95 0.0138462 0.0101176 0.0134013 0.0196405 -0.000463913 -0.00391125 -0.00147744
71 7.05 0.02 0.0129007 0.0168049 0.00901317 -0.00136242 -0.00262802 0.000597717
72 7.15 0.0338462 0.0196875 0.0311986 0.0385034 -0.00413871 -0.0040307 8.46647e-05
73 7.25 0.0107692 0.00723873 0.00498512 0.0039913 0.000492619 -0.00601012 -0.00463436
74 7.35 0.0184615 0.0214213 0.0152994 0.0221875 0.000927404 -0.00604626 -0.00661535
75 7.45 0.0230769 0.0246656 0.022682 0.0112734 -0.00348805 -0.0094383 -0.00781478
76 7.55 0.0215385 0.00863721 0.0202148 0.00803314 -0.00526247 -0.0108618 -0.0106951
77 7.65 0.0230769 0.0120879 0.0157139 0.011916 -0.0104996 -0.0113134 -0.0080417
78 7.75 0.0415385 0.0510163 0.0298646 0.028404 -0.00740384 -0.0136415 -0.00896867
79 7.85 0.0307692 0.0217249 0.0180389 0.042008 -0.0090392 -0.0152763 -0.0137136
80 7.95 0.0215385 0.0288948 0.0192031 0.0322657 -0.0108313 -0.014968 -0.0179085
81 8.05 0.0446154 0.0431465 0.0319107 0.0366272 -0.0226639 -0.0245672 -0.0238091
82 8.15 0.0369231 0.0375799 0.0244314 0.0462543 -0.0216189 -0.0186417 -0.0321911
83 8.25 0.0492308 0.0522184 0.0416903 0.0476241 -0.0236426 -0.0172068 -0.0388949
84 8.35 0.0630769 0.0595554 0.0615555 0.0688312 -0.0335018 -0.0281277 -0.0506483
85 8.45 0.0738462 0.0550993 0.0508601 0.0528677 -0.0143091 -0.038026 -0.0555591
86 8.55 0.0830769 0.0727148 0.0600411 0.0832862 -0.0531958 -0.0578233 -0.0720594
87 8.65 0.106154 0.114132 0.126196 0.0899225 -0.0688017 -0.102641 -0.088991
88 8.75 0.149231 0.11161 0.118162 0.103639 -0.116727 -0.0983907 -0.0980846
89 8.85 0.112308 0.114439 0.111579 0.113187 -0.156384 -0.141153 -0.124387
90 8.95 0.158462 0.128312 0.168651 0.130289 -0.156253 -0.159442 -0.139463
91 9.05 0.167692 0.152583 0.138951 0.126755 -0.231445 -0.205936 -0.167715
92 9.15 0.230769 0.19432 0.169622 0.173079 -0.289756 -0.207988 -0.189316
93 9.25 0.229231 0.190827 0.206544 0.139802 -0.300919 -0.314464 -0.216914
94 9.35 0.261538 0.235362 0.194827 0.192407 -0.297028 -0.330665 -0.248805
95 9.45 0.315385 0.248983 0.227832 0.232975 -0.40077 -0.317953 -0.287233
96 9.55 0.346154 0.272787 0.27125 0.261145 -0.46482 -0.328404 -0.327059
97 9.65 0.378462 0.326742 0.314384 0.334856 -0.622648 -0.569844 -0.366926
98 9.75 0.370769 0.316876 0.305137 0.315963 -0.587743 -0.536252 -0.379256
99 9.85 0.381538 0.323679 0.287987 0.327517 -0.568209 -0.644684 -0.400086
100 9.95 0.441538 0.468346 0.385678 0.387753 -0.643045 -0.715996 -0.397046
101 10.05 0.538462 0.462722 0.408306 0.464884 -0.65684 -0.674443 -0.382144
102 10.15 0.550769 0.509722 0.45384 0.464565 -0.678283 -0.746962 -0.387034
103 10.25 0.547692 0.471384 0.494657 0.461538 -0.688049 -0.959031 -0.388705
104 10.35 0.546154 0.484728 0.437276 0.447667 -0.515241 -0.763157 -0.390728
105 10.45 0.655385 0.593931 0.582401 0.500429 -0.781688 -0.616132 -0.459629
106 10.55 0.623077 0.542216 0.536511 0.516574 -0.77646 -0.898904 -0.491395
107 10.65 0.586154 0.522334 0.510261 0.541354 -0.937106 -0.824911 -0.482698
108 10.75 0.692308 0.575202 0.680153 0.629378 -0.855693 -0.910657 -0.508739
109 10.85 0.667692 0.551707 0.576724 0.515854 -0.566465 -0.762072 -0.496824
110 10.95 0.664615 0.551981 0.583573 0.538142 -0.735666 -0.760105 -0.533714
111 11.05 0.676923 0.58706 0.621774 0.549702 -1.12808 -0.649235 -0.556792
112 11.15 0.692308 0.530628 0.601761 0.561575 -0.827605 -0.690775 -0.623441
113 11.25 0.695385 0.593861 0.567572 0.606698 -0.735676 -0.939202 -0.650995
114 11.35 0.715385 0.573935 0.589495 0.60686 -0.765628 -0.899067 -0.639337
115 11.45 0.718462 0.603386 0.60591 0.650665 -0.89018 -0.644223 -0.649287
116 11.55 0.747692 0.634877 0.567118 0.61387 -0.912418 -0.920993 -0.656117
117 11.65 0.664615 0.512291 0.566434 0.562625 -0.767907 -0.717409 -0.645649
118 11.75 0.726154 0.716663 0.639626 0.6067 -0.953871 -0.961881 -0.660529
119 11.85 0.763077 0.634391 0.73725 0.643488 -1.08822 -0.743971 -0.686193
120 11.95 0.724615 0.543382 0.659853 0.603439 -1.01951 -0.873276 -0.683306
121 12.05 0.747692 0.609741 0.620609 0.701261 -0.722398 -0.740969 -0.62058
122 12.15 0.684615 0.534858 0.614469 0.541692 -0.614244 -0.698896 -0.56877
123 12.25 0.784615 0.682126 0.714028 0.739938 -0.561476 -0.718516 -0.593631
124 12.35 0.749231 0.626013 0.600824 0.616922 -1.04206 -0.779771 -0.613169
